thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
39,0,39,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,194.1977339000441,j,None,195.2793129000347,195.27984630002175,196.2770330000203,196.27709029999096,197.29178059997503,197.2918279999867,198.29140490002465,1.062086799996905,None,,,,,,,2,0,2,0,39,0,39,0,975.9181365999393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.1977339000441,975.9050751000177,975.9181365999393,975.9181365999393,975.9181365999393,975.9181365999393,,,,,976.9864741000347,j,left,1,7,7,7,101,21,None,195.2793129000347,195.27984630002175,976.9871753000189,977.000569100026,977.000569100026,978.0093428000109,978.0093428000109,977.9842421000358,196.2770330000203,196.27709029999096,978.0016897999449,978.0093428000109,978.0093428000109,978.9990233000135,stimuli/box_coin_transparent.png,197.29178059997503,197.2918279999867,978.9991481000325,979.0152166000335,980.014827499981,979.9986559000099,198.29140490002465,1.062086799996905,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
40,0,40,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,198.29375960002653,j,None,198.92669570003636,198.92716199997813,200.44079879997298,200.44085480005015,201.45561619999353,201.45566370000597,202.4550554000307,0.6076482000062242,None,,,,,,,2,0,2,0,40,0,40,0,980.014827499981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.29375960002653,980.001097899978,980.014827499981,980.014827499981,980.014827499981,980.014827499981,,,,,980.6338568000356,j,right,1,11,0,8,101,21,None,198.92669570003636,198.92716199997813,980.6344909999752,980.6478382999776,980.6478382999776,982.1693542000139,982.1693542000139,982.1480089999968,200.44079879997298,200.44085480005015,982.1620953999227,982.1693542000139,982.1693542000139,983.162858900032,stimuli/box_empty_transparent.png,201.45561619999353,201.45566370000597,983.1629846999422,983.1789892000379,984.178304299945,984.1623018999817,202.4550554000307,0.6076482000062242,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
41,0,41,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,202.4574540000176,k,None,202.8398277000524,202.84023460000753,203.85393250000197,203.85398610006087,204.8694827000145,204.86953070003074,207.8834904000396,0.36310539999976754,None,,,,,,,2,0,2,0,41,0,41,0,984.178304299945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.4574540000176,984.1647969000041,984.178304299945,984.178304299945,984.178304299945,984.178304299945,,,,,984.5469873999245,k,right,1,11,1,8,102,22,None,202.8398277000524,202.84023460000753,984.5475602999795,984.5616357999388,984.5616357999388,985.5855535999872,985.5855535999872,985.5611433000304,203.85393250000197,203.85398610006087,985.5784053999232,985.5855535999872,985.5855535999872,986.576724799932,stimuli/box_coin_transparent.png,204.8694827000145,204.86953070003074,986.5768510999624,986.5927418000065,989.6070351999952,989.5907407000195,207.8834904000396,0.36310539999976754,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
42,0,42,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,207.8858735000249,k,None,208.25214750005398,208.25254969997332,210.26544270000886,210.26552010001615,211.28088019997813,211.280927099986,214.7947203000076,0.3369217999279499,None,,,,,,,2,0,2,0,42,0,42,0,989.6070351999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.8858735000249,989.5932136999909,989.6070351999952,989.6070351999952,989.6070351999952,989.6070351999952,,,,,989.9592921999283,k,right,1,11,2,8,103,23,None,208.25214750005398,208.25254969997332,989.9598745999392,989.9737321999855,989.9737321999855,991.9975084000034,991.9975084000034,991.9726557999384,210.26544270000886,210.26552010001615,991.9903845000081,991.9975084000034,991.9975084000034,992.9881235000212,stimuli/box_coin_transparent.png,211.28088019997813,211.280927099986,992.9882472000318,993.0044897999614,996.5184390000068,996.5019663999556,214.7947203000076,0.3369217999279499,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
43,0,43,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,214.79712640005164,k,None,215.11341049999464,215.11385009996593,216.12784400000237,216.12789939995855,217.14275790005922,217.14280619996134,219.1584025999764,0.296074099955149,None,,,,,,,2,0,2,0,43,0,43,0,996.5184390000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.79712640005164,996.5044691000367,996.5184390000068,996.5184390000068,996.5184390000068,996.5184390000068,,,,,996.8205719999969,k,right,1,11,3,8,104,24,None,215.11341049999464,215.11385009996593,996.8211838999996,996.8349212999456,996.8349212999456,997.8589176000096,997.8589176000096,997.8350608999608,216.12784400000237,216.12789939995855,997.8521976999473,997.8589176000096,997.8589176000096,998.8499988999683,stimuli/box_coin_transparent.png,217.14275790005922,217.14280619996134,998.8501266000094,998.865954299923,1000.8816181999864,1000.8656495999312,219.1584025999764,0.296074099955149,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
44,0,44,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,219.16086970001925,j,None,219.57660509995185,219.57710210001096,222.08978479995858,222.0898396000266,223.1045279999962,223.10457780002616,225.11998109996784,0.38471020001452416,None,,,,,,,2,0,2,0,44,0,44,0,1000.8816181999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.16086970001925,1000.8682122000027,1000.8816181999864,1000.8816181999864,1000.8816181999864,1000.8816181999864,,,,,1001.2837683999678,j,right,1,11,3,8,104,24,None,219.57660509995185,219.57710210001096,1001.284432400018,1001.2983709999826,1001.2983709999826,1003.8184066999238,1003.8184066999238,1003.7969940999756,222.08978479995858,222.0898396000266,1003.8112033000216,1003.8184066999238,1003.8184066999238,1004.8117712999228,stimuli/box_empty_transparent.png,223.1045279999962,223.10457780002616,1004.8118983999593,1004.8279364999617,1006.8436496999348,1006.8272243000101,225.11998109996784,0.38471020001452416,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
45,0,45,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,225.12260150001384,k,None,225.45509740000125,225.45550050004385,226.45266950002406,226.45272619999014,227.4681557000149,227.46820340002887,228.48424030002207,0.31373199995141476,None,,,,,,,2,0,2,0,45,0,45,0,1006.8436496999348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.12260150001384,1006.829997499939,1006.8436496999348,1006.8436496999348,1006.8436496999348,1006.8436496999348,,,,,1007.162249899935,k,right,1,11,4,8,105,25,None,225.45509740000125,225.45550050004385,1007.162825700012,1007.1766676999396,1007.1766676999396,1008.1837787999539,1008.1837787999539,1008.1598867999855,226.45266950002406,226.45272619999014,1008.1769701000303,1008.1837787999539,1008.1837787999539,1009.1753965999233,stimuli/box_coin_transparent.png,227.4681557000149,227.46820340002887,1009.1755245999666,1009.191483899951,1010.2076090000337,1010.1914862999693,228.48424030002207,0.31373199995141476,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
46,0,46,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,228.48667580005713,k,None,229.7016195000615,229.70203529996797,231.71535690000746,231.71541259996593,232.73023430001922,232.73028260003775,233.72960620000958,1.1912664999254048,None,,,,,,,2,0,2,0,46,0,46,0,1010.2076090000337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.48667580005713,1010.1940179000376,1010.2076090000337,1010.2076090000337,1010.2076090000337,1010.2076090000337,,,,,1011.4087814999511,k,right,1,11,5,8,106,26,None,229.7016195000615,229.70203529996797,1011.4093615999445,1011.4232435999438,1011.4232435999438,1013.4471649000188,1013.4471649000188,1013.4225652000168,231.71535690000746,231.71541259996593,1013.4397403999465,1013.4471649000188,1013.4471649000188,1014.4374760999344,stimuli/box_coin_transparent.png,232.73023430001922,232.73028260003775,1014.437603599974,1014.4535097000189,1015.4537550000241,1015.436853799969,233.72960620000958,1.1912664999254048,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
47,0,47,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,233.73198150005192,k,None,234.5642159000272,234.56461470003705,237.5775478000287,237.57760349998716,238.59229950001463,238.59234810003545,240.10812570003327,0.806080500013195,None,,,,,,,2,0,2,0,47,0,47,0,1015.4537550000241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.73198150005192,1015.439322900027,1015.4537550000241,1015.4537550000241,1015.4537550000241,1015.4537550000241,,,,,1016.2713796999305,k,right,0,11,5,8,107,26,None,234.5642159000272,234.56461470003705,1016.2719405000098,1016.2860098000383,1016.2860098000383,1019.3056237000274,1019.3056237000274,1019.2847622999689,237.5775478000287,237.57760349998716,1019.2986213000258,1019.3056237000274,1019.3056237000274,1020.2995431999443,stimuli/box_empty_transparent.png,238.59229950001463,238.59234810003545,1020.2996711999876,1020.3157550999895,1021.8319075999316,1021.8153709999751,240.10812570003327,0.806080500013195,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
48,0,48,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,240.11061590001918,j,None,240.55987979995552,240.56036999996286,242.073551199981,242.07360620005056,243.0888385999715,243.08888940000907,246.6029902000446,0.4282670000102371,None,,,,,,,2,0,2,0,48,0,48,0,1021.8319075999316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.11061590001918,1021.8179597000126,1021.8319075999316,1021.8319075999316,1021.8319075999316,1021.8319075999316,,,,,1022.2670427999692,j,right,0,11,5,8,107,26,None,240.55987979995552,240.56036999996286,1022.2676996999653,1022.2813031999394,1022.2813031999394,1023.8020396999782,1023.8020396999782,1023.7807551999576,242.073551199981,242.07360620005056,1023.7948584000114,1023.8020396999782,1023.8020396999782,1024.7960665000137,stimuli/box_empty_transparent.png,243.0888385999715,243.08888940000907,1024.796212999965,1024.8121827000286,1028.326405199943,1028.310236899997,246.6029902000446,0.4282670000102371,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
49,0,49,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,246.6055456000613,k,None,246.93838359997608,246.93878650001716,248.43585739994887,248.43591410003137,249.45028890005779,249.45036540005822,249.4512319000205,0.31638590001966804,None,,,,,,,2,0,2,0,49,0,49,0,1028.326405199943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.6055456000613,1028.3128884999314,1028.326405199943,1028.326405199943,1028.326405199943,1028.326405199943,,,,,1028.6455452999799,k,right,0,11,5,8,108,26,None,246.93838359997608,246.93878650001716,1028.6461127999937,1028.6596281999955,1028.6596281999955,1030.1642245999537,1030.1642245999537,1030.1430589000229,248.43585739994887,248.43591410003137,1030.156870399951,1030.1642245999537,1030.1642245999537,1031.1575308999745,stimuli/box_empty_transparent.png,249.45028890005779,249.45036540005822,1031.1576867999975,1031.1942426000023,1031.1942426000023,1031.1584869000362,249.4512319000205,0.31638590001966804,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
2,0,2,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.1889819999924,1031.1942426000023,1035.1708152999636,1035.1709034999367,1035.187995599932,1086.7960769999772,1086.7804889000254,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.7806755999336,1086.7812394000357,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
