thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
13,0,13,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,65.81594060000498,k,None,66.53013879997889,66.53041770000709,67.02955480001401,67.02961580001283,68.04453720001038,68.04458579997299,70.06000699999277,0.6972743999795057,None,,,,,,,1,0,1,0,13,0,13,0,568.2998640000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.81594060000498,568.2863733000122,568.2998640000005,568.2998640000005,568.2998640000005,568.2998640000005,569.0004281000001,k,right,1,9,7,3,49,7,None,66.53013879997889,66.53041770000709,569.0008076999802,569.0156094999984,569.0156094999984,569.525178699987,569.525178699987,569.4998465999961,67.02955480001401,67.02961580001283,569.5173568999744,569.525178699987,569.525178699987,570.5148609000025,stimuli/box_coin_transparent.png,68.04453720001038,68.04458579997299,570.5149882999831,570.5308689000085,572.546510199958,572.5303360999678,70.06000699999277,0.6972743999795057,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
14,0,14,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,70.06258219998563,k,None,71.01035029999912,71.01087270001881,72.52489170001354,72.52494639996439,73.54021800000919,73.54026749997865,74.53948139998829,0.9241850000107661,None,,,,,,,1,0,1,0,14,0,14,0,572.546510199958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.06258219998563,572.5330062999856,572.546510199958,572.546510199958,572.546510199958,572.546510199958,573.4805938999634,k,right,1,9,8,3,50,8,None,71.01035029999912,71.01087270001881,573.4812913999776,573.4956631999812,573.4956631999812,575.019775599998,575.019775599998,574.9951825999888,72.52489170001354,72.52494639996439,575.0124034999753,575.019775599998,575.019775599998,576.0105397999869,stimuli/box_coin_transparent.png,73.54021800000919,73.54026749997865,576.0106708999956,576.0265299999737,577.0259471999598,577.0098117999732,74.53948139998829,0.9241850000107661,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
15,0,15,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,74.5419257999747,None,None,76.03904060000787,76.03915189998224,77.03831590001937,77.03836790000787,78.05304610001622,78.05309539998416,80.06897939997725,,,,,,,,,1,0,1,0,15,0,15,0,577.0259471999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5419257999747,577.0123482999625,577.0259471999598,577.0259471999598,577.0259471999598,577.0259471999598,578.5093092999887,None,right,1,9,8,3,50,8,None,76.03904060000787,76.03915189998224,578.5095546999946,578.5251429000054,578.5251429000054,579.5305580999702,579.5305580999702,579.5086110999691,77.03831590001937,77.03836790000787,579.5229886999587,579.5305580999702,579.5305580999702,580.5233657999779,no selection made,78.05304610001622,78.05309539998416,580.5235072000069,580.5394555999665,582.5554059999995,582.5393069999991,80.06897939997725,,,,,,,,,,,,,,578.5251429000054,578.5251429000054,578.5251429000054,578.5251429000054,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
16,0,16,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,80.07144410000183,k,None,80.58726240001852,80.58766520000063,82.6005575999734,82.60061459999997,83.61550000001444,83.615548199974,84.61510070000077,0.49852139997528866,None,,,,,,,1,0,1,0,16,0,16,0,582.5554059999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.07144410000183,582.5418677999987,582.5554059999995,582.5554059999995,582.5554059999995,582.5554059999995,583.0575015000068,k,right,0,9,8,3,51,8,None,80.58726240001852,80.58766520000063,583.0580743000028,583.0714714999776,583.0714714999776,585.0922019999707,585.0922019999707,585.0708494999562,82.6005575999734,82.60061459999997,585.084724699962,585.0922019999707,585.0922019999707,586.0858223999967,stimuli/box_empty_transparent.png,83.61550000001444,83.615548199974,586.0859520999948,586.1017622000072,587.1017937999568,587.0854300999781,84.61510070000077,0.49852139997528866,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
17,0,17,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,84.61770930001512,k,None,85.08317980001448,85.08365049998974,86.08092789998045,86.08098259998951,87.09608220000518,87.09613059996627,88.09595549997175,0.4482484000036493,None,,,,,,,1,0,1,0,17,0,17,0,587.1017937999568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.61770930001512,587.0881674999837,587.1017937999568,587.1017937999568,587.1017937999568,587.1017937999568,587.5534216999658,k,right,0,9,8,3,52,8,None,85.08317980001448,85.08365049998974,587.5540617000079,587.5679393999744,587.5679393999744,588.5725205999915,588.5725205999915,588.5512185000116,86.08092789998045,86.08098259998951,588.5653829000075,588.5725205999915,588.5725205999915,589.5664064000011,stimuli/box_empty_transparent.png,87.09608220000518,87.09613059996627,589.5665348999901,589.5822577999788,590.5819704000023,590.5662840000005,88.09595549997175,0.4482484000036493,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
18,0,18,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,88.09862389997579,None,None,89.61075230001006,89.61086349998368,93.12530379998498,93.12535719998414,94.14036800002214,94.14041839999845,96.15595450002002,,,,,,,,,1,0,1,0,18,0,18,0,590.5819704000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.09862389997579,590.5690566999838,590.5819704000023,590.5819704000023,590.5819704000023,590.5819704000023,592.0810161999543,None,right,0,9,8,3,52,8,None,89.61075230001006,89.61086349998368,592.0812660999945,592.0976400999934,592.0976400999934,595.6166310000117,595.6166310000117,595.5955959999701,93.12530379998498,93.12535719998414,595.6098023999948,595.6166310000117,595.6166310000117,596.6106905000051,no selection made,94.14036800002214,94.14041839999845,596.6108174999827,596.6266098999768,598.642203299969,598.6262824999867,96.15595450002002,,,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
19,0,19,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,96.1584043999901,k,None,96.62377299997024,96.62417510000523,97.638564999972,97.63862079998944,98.65397380001377,98.6540220999741,100.15330669999821,0.4463513999944553,None,,,,,,,1,0,1,0,19,0,19,0,598.642203299969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1584043999901,598.628828099987,598.642203299969,598.642203299969,598.642203299969,598.642203299969,599.0940116999554,k,right,1,9,9,3,53,9,None,96.62377299997024,96.62417510000523,599.094584800012,599.1089399000048,599.1089399000048,600.1342718999949,600.1342718999949,600.1088550999993,97.638564999972,97.63862079998944,600.1267119999975,600.1342718999949,600.1342718999949,601.1242960999953,stimuli/box_coin_transparent.png,98.65397380001377,98.6540220999741,601.1244258999941,601.1399972999934,602.6391502000042,602.6236475000042,100.15330669999821,0.4463513999944553,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
20,0,20,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,100.15482809999958,k,None,100.78748150001047,100.78790310001932,102.80080739996629,102.80086259997915,103.81591589999152,103.81596510001691,105.83114009996643,0.6071064000134356,None,,,,,,,1,0,1,0,20,0,20,0,602.6391502000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.15482809999958,602.6252273999853,602.6391502000042,602.6391502000042,602.6391502000042,602.6391502000042,603.2576857999666,k,left,1,14,0,4,53,9,None,100.78748150001047,100.78790310001932,603.2583163999952,603.2721945999656,603.2721945999656,605.2924616999808,605.2924616999808,605.2710742999916,102.80080739996629,102.80086259997915,605.2852335000061,605.2924616999808,605.2924616999808,606.286238199973,stimuli/box_empty_transparent.png,103.81591589999152,103.81596510001691,606.2863683999749,606.3022446999676,608.3180080999737,608.3014708999544,105.83114009996643,0.6071064000134356,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
21,0,21,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,105.83359910000581,k,None,106.38147109997226,106.38173419999657,109.39588909997838,109.39594529999886,110.41066819999833,110.4107173999655,111.91013979999116,0.5179288999643177,None,,,,,,,1,0,1,0,21,0,21,0,608.3180080999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.83359910000581,608.3040195999783,608.3180080999737,608.3180080999737,608.3180080999737,608.3180080999737,608.8517567999661,k,left,1,14,0,4,53,9,None,106.38147109997226,106.38173419999657,608.8521238999674,608.8671883000061,608.8671883000061,611.8873984999955,611.8873984999955,611.8661801999551,109.39588909997838,109.39594529999886,611.8802685999544,611.8873984999955,611.8873984999955,612.8809915999882,stimuli/box_empty_transparent.png,110.41066819999833,110.4107173999655,612.881120999984,612.8970877999673,614.3969220999861,614.3804671000107,111.91013979999116,0.5179288999643177,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
22,0,22,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,111.91297210002085,j,None,112.36100679996889,112.36145919997944,113.85919950000243,113.85925609996775,114.87410979997367,114.87415779998992,116.88912710000295,0.4253951999708079,None,,,,,,,1,0,1,0,22,0,22,0,614.3969220999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.91297210002085,614.3834049999714,614.3969220999861,614.3969220999861,614.3969220999861,614.3969220999861,614.8312472999678,j,left,1,14,1,4,54,10,None,112.36100679996889,112.36145919997944,614.831870199996,614.8460192999919,614.8460192999919,616.3540676999837,616.3540676999837,616.3294890999678,113.85919950000243,113.85925609996775,616.3466111999587,616.3540676999837,616.3540676999837,617.344432599959,stimuli/box_coin_transparent.png,114.87410979997367,114.87415779998992,617.3445608000038,617.3601175000076,619.3756232999731,619.3594588999986,116.88912710000295,0.4253951999708079,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
23,0,23,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,116.89157879998675,j,None,117.40751569997519,117.40797349996865,118.92127960000653,118.921335299965,119.93671049998375,119.93676259997301,121.45227499998873,0.4916289999964647,None,,,,,,,1,0,1,0,23,0,23,0,619.3756232999731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.89157879998675,619.3620016999776,619.3756232999731,619.3756232999731,619.3756232999731,619.3756232999731,619.8777525000041,j,left,1,14,2,4,55,11,None,117.40751569997519,117.40797349996865,619.8783858999959,619.892311899981,619.892311899981,621.4157973999972,621.4157973999972,621.3915751999593,118.92127960000653,118.921335299965,621.4088592999615,621.4157973999972,621.4157973999972,622.4070352999843,stimuli/box_coin_transparent.png,119.93671049998375,119.93676259997301,622.4071688000113,622.4232876999886,623.9388677999959,623.9225996999885,121.45227499998873,0.4916289999964647,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
24,0,24,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,121.45483860000968,None,None,122.95191730000079,122.9520305999904,124.96675740001956,124.9668115999666,125.98169169999892,125.98174179997295,127.49753709998913,,,,,,,,,1,0,1,0,24,0,24,0,623.9388677999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.45483860000968,623.9252650999697,623.9388677999959,623.9388677999959,623.9388677999959,623.9388677999959,625.4221775999758,None,left,1,14,2,4,55,11,None,122.95191730000079,122.9520305999904,625.4224320999929,625.4377621999593,625.4377621999593,627.4585630999645,627.4585630999645,627.4370486999978,124.96675740001956,124.9668115999666,627.4511289999937,627.4585630999645,627.4585630999645,628.4520114999614,no selection made,125.98169169999892,125.98174179997295,628.45214020001,628.4680197999696,629.9839904999826,629.9678656999604,127.49753709998913,,,,,,,,,,,,,,625.4377621999593,625.4377621999593,625.4377621999593,625.4377621999593,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
25,0,25,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,127.50045910000335,j,None,127.96521210001083,127.96565399999963,128.98008860001573,128.980144799978,129.99534429999767,129.99539459997322,133.50948249996873,0.43840039998758584,None,,,,,,,1,0,1,0,25,0,25,0,629.9839904999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.50045910000335,629.9708854999626,629.9839904999826,629.9839904999826,629.9839904999826,629.9839904999826,630.4354570999858,j,left,1,14,3,4,56,12,None,127.96521210001083,127.96565399999963,630.4360660999664,630.4503882999998,630.4503882999998,631.4743571999716,631.4743571999716,631.4503780999803,128.98008860001573,128.980144799978,631.4675063999603,631.4743571999716,631.4743571999716,632.4656681999913,stimuli/box_coin_transparent.png,129.99534429999767,129.99539459997322,632.4657990999985,632.4820015999721,635.9957120000036,635.9798121000058,133.50948249996873,0.43840039998758584,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
26,0,26,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,133.51219310000306,j,None,133.92683750001015,133.92727729998296,134.43753729999298,134.4375942000188,135.44122699997388,135.4412760999985,138.9549787999713,0.38630339998053387,None,,,,,,,1,0,1,0,26,0,26,0,635.9957120000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.51219310000306,635.9826203999692,635.9957120000036,635.9957120000036,635.9957120000036,635.9957120000036,636.3970830999897,j,left,1,14,4,4,57,13,None,133.92683750001015,133.92727729998296,636.3976879999973,636.4121578999911,636.4121578999911,636.9331557999831,636.9331557999831,636.9078191999579,134.43753729999298,134.4375942000188,636.9257896000054,636.9331557999831,636.9331557999831,637.9115508999676,stimuli/box_coin_transparent.png,135.44122699997388,135.4412760999985,637.9116806999664,637.9275615999941,641.4416528999573,641.4253067999962,138.9549787999713,0.38630339998053387,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
27,0,27,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,138.9574265999836,j,None,139.28999459999613,139.29048219998367,140.8033041000017,140.80334119999316,141.803439899988,141.80348679999588,142.80245760001708,0.3075916999951005,None,,,,,,,1,0,1,0,27,0,27,0,641.4416528999573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.9574265999836,641.4278492999729,641.4416528999573,641.4416528999573,641.4416528999573,641.4416528999573,641.7602361000027,j,left,1,14,5,4,58,14,None,139.28999459999613,139.29048219998367,641.760892499995,641.7749877999886,641.7749877999886,643.2902521999786,643.2902521999786,643.2736170999706,140.8033041000017,140.80334119999316,643.2840516999713,643.2902521999786,643.2902521999786,644.2737586000003,stimuli/box_coin_transparent.png,141.803439899988,141.80348679999588,644.2738902999554,644.2888432999607,645.288730899978,645.2727864999906,142.80245760001708,0.3075916999951005,None,,,,,,,,,,644.2888432999607,644.2888432999607,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
28,0,28,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,142.80502299999353,j,None,143.23635419999482,143.2368041999871,144.2344797999831,144.23453429999063,145.2495901999646,145.24963869998464,148.7639063000097,0.40429919998859987,None,,,,,,,1,0,1,0,28,0,28,0,645.288730899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.80502299999353,645.2754503999604,645.288730899978,645.288730899978,645.288730899978,645.288730899978,645.7065976999584,j,left,0,14,5,4,59,14,None,143.23635419999482,143.2368041999871,645.7072163999546,645.7215338000096,645.7215338000096,646.7258792999783,646.7258792999783,646.7047686000005,144.2344797999831,144.23453429999063,646.7187593999552,646.7258792999783,646.7258792999783,647.7199125000043,stimuli/box_empty_transparent.png,145.2495901999646,145.24963869998464,647.7200435000123,647.735928799957,651.2504851999693,651.2342314999551,148.7639063000097,0.40429919998859987,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
29,0,29,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,148.7664479999803,j,None,149.1645884999889,149.165064300003,151.17884959996445,151.17890619998798,152.1941880999948,152.1942413999932,153.21065480000107,0.37088490003952757,None,,,,,,,1,0,1,0,29,0,29,0,651.2504851999693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7664479999803,651.2368698999635,651.2504851999693,651.2504851999693,651.2504851999693,651.2504851999693,651.6348219999927,j,left,1,14,6,4,60,15,None,149.1645884999889,149.165064300003,651.6354819999542,651.6500326999812,651.6500326999812,653.673476499971,653.673476499971,653.649139199988,151.17884959996445,151.17890619998798,653.6665359999752,653.673476499971,653.673476499971,654.6645107999793,stimuli/box_coin_transparent.png,152.1941880999948,152.1942413999932,654.6646479999763,654.6810729999561,655.6971222999855,655.680982299964,153.21065480000107,0.37088490003952757,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
30,0,30,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,153.21327229996677,None,None,154.7256827999954,154.72579489997588,155.7257650999818,155.72581769997487,156.7405301000108,156.74058039998636,157.7398054000223,,,,,,,,,1,0,1,0,30,0,30,0,655.6971222999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.21327229996677,655.6836972999736,655.6971222999855,655.6971222999855,655.6971222999855,655.6971222999855,657.1959478000063,None,left,1,14,6,4,60,15,None,154.7256827999954,154.72579489997588,657.1961979999905,657.2123817999964,657.2123817999964,658.2175044000032,658.2175044000032,658.1960509999772,155.7257650999818,155.72581769997487,658.210318700003,658.2175044000032,658.2175044000032,659.2108529999969,no selection made,156.7405301000108,156.74058039998636,659.210979299969,659.2267919000005,660.2263902999694,660.2101345999981,157.7398054000223,,,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
31,0,31,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,157.742258400016,j,['j'],158.5916366999736,158.59209599997848,161.60390719998395,161.6039600999793,162.61934959999053,162.61940229998436,165.13427019998198,0.8298348999815062,None,[0.3503298999858089],[0.09784760000184178],,,,,1,0,1,0,31,0,31,0,660.2263902999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.742258400016,660.2126817000099,660.2263902999694,660.2263902999694,660.2263902999694,660.2263902999694,661.0618205000064,j,left,0,14,6,4,61,15,['j'],158.5916366999736,158.59209599997848,661.0625067999936,661.0758657999686,661.0758657999686,664.0957481999649,664.0957481999649,664.0741996999714,161.60390719998395,161.6039600999793,664.0881334999576,664.0957481999649,664.0957481999649,665.0896694000112,stimuli/box_empty_transparent.png,162.61934959999053,162.61940229998436,665.0898013999686,665.1058873999864,667.6211922999937,667.6045974000008,165.13427019998198,0.8298348999815062,None,[0.3503298999858089],[0.09784760000184178],,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
32,0,32,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,165.13688030000776,None,None,166.64951239997754,166.64962549996562,167.64973589999136,167.64978819998214,168.66443509998498,168.66448590002256,169.66392239998095,,,,,,,,,1,0,1,0,32,0,32,0,667.6211922999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.13688030000776,667.607302599994,667.6211922999937,667.6211922999937,667.6211922999937,667.6211922999937,669.1197752999724,None,left,0,14,6,4,61,15,None,166.64951239997754,166.64962549996562,669.1200283999788,669.1361900999909,669.1361900999909,670.1415144999628,670.1415144999628,670.1200295999879,167.64973589999136,167.64978819998214,670.1343610999756,670.1415144999628,670.1415144999628,671.1347591999802,no selection made,168.66443509998498,168.66448590002256,671.1348847000045,671.1505908999825,672.1505096000037,672.1342491999967,169.66392239998095,,,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
33,0,33,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,169.66644399997313,j,None,170.14861019997625,170.14906500000507,172.16213750001043,172.16219180001644,173.1776590999798,173.177710799966,174.69291789998533,0.4647004999569617,None,,,,,,,1,0,1,0,33,0,33,0,672.1505096000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.66644399997313,672.1368674999685,672.1505096000037,672.1505096000037,672.1505096000037,672.1505096000037,672.6188521999866,j,left,1,14,7,4,62,16,None,170.14861019997625,170.14906500000507,672.6194748999551,672.6334496999625,672.6334496999625,674.6573566999868,674.6573566999868,674.632429499994,172.16213750001043,172.16219180001644,674.6497327999678,674.6573566999868,674.6573566999868,675.647983599978,stimuli/box_coin_transparent.png,173.1776590999798,173.177710799966,675.6481152999913,675.6639965999639,677.1796006999793,677.1632489999756,174.69291789998533,0.4647004999569617,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
34,0,34,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,174.69547229999444,j,None,175.54438619996654,175.54487899999367,178.55705449997913,178.55710909998743,179.57255579996854,179.5726069000084,182.0876784999855,0.8280540999840014,None,,,,,,,1,0,1,0,34,0,34,0,677.1796006999793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.69547229999444,677.1658943999792,677.1796006999793,677.1796006999793,677.1796006999793,677.1796006999793,678.0146273999708,j,left,1,14,8,4,63,17,None,175.54438619996654,175.54487899999367,678.0152899000095,678.0291573999566,678.0291573999566,681.0516710999655,681.0516710999655,681.0273431999958,178.55705449997913,178.55710909998743,681.0447432000074,681.0516710999655,681.0516710999655,682.0428720999626,stimuli/box_coin_transparent.png,179.57255579996854,179.5726069000084,682.043010799971,682.0587182999589,684.5739900000044,684.558005400002,182.0876784999855,0.8280540999840014,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
