thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,coins_won_text.stopped,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
29,0,29,space,4.017373600043356,None,5,3.3375472999177873,None,144.21299250004813,k,0.35551979998126626,None,None,144.59636269975454,144.59655370004475,146.61204889975488,146.6120873996988,147.612009299919,147.61203339975327,148.61541979992762,,,,,,,1,0,1,0,29,0,29,0,508.11946990014985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.21299250004813,508.1021439000033,508.11946990014985,508.11946990014985,508.11946990014985,508.11946990014985,508.4854375002906,k,0.35551979998126626,None,left,0,7,2,4,52,13,None,144.59636269975454,144.59655370004475,508.4856887003407,508.5034342003055,508.5034342003055,510.51836330024526,510.51836330024526,510.50112150004134,146.61204889975488,146.6120873996988,510.50651980005205,510.51836330024526,510.51836330024526,511.5011111004278,stimuli/box_empty_transparent.png,147.612009299919,147.61203339975327,511.5011691004038,511.5168770002201,512.52208600007,512.5045127002522,148.61541979992762,511.5168770002201,511.5168770002201,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
30,0,30,space,4.017373600043356,None,5,3.3375472999177873,None,148.61732350010425,j,0.7725290996022522,None,None,149.41699449997395,149.4172573001124,150.4289838001132,150.42901689978316,151.4473966001533,151.44742280011997,152.4486460997723,,,,,,,1,0,1,0,30,0,30,0,512.52208600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.61732350010425,512.5064798002131,512.52208600007,512.52208600007,512.52208600007,512.52208600007,513.3060395000502,j,0.7725290996022522,None,left,1,7,3,4,53,14,None,149.41699449997395,149.4172573001124,513.3064008001238,513.3215108001605,513.3215108001605,514.33586510038,514.33586510038,514.3180685001425,150.4289838001132,150.42901689978316,514.3248657002114,514.33586510038,514.33586510038,515.3364970004186,stimuli/box_coin_transparent.png,151.4473966001533,151.44742280011997,515.3365604002029,515.3506037001498,516.3550425004214,516.3377464003861,152.4486460997723,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
31,0,31,space,4.017373600043356,None,5,3.3375472999177873,None,152.4498879997991,j,0.34901769971475005,None,None,152.81679840013385,152.81708890013397,155.8292371998541,155.8292704001069,156.82901360001415,156.8290371997282,159.3280457998626,,,,,,,1,0,1,0,31,0,31,0,516.3550425004214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4498879997991,516.339033300057,516.3550425004214,516.3550425004214,516.3550425004214,516.3550425004214,516.7058663000353,j,0.34901769971475005,None,left,1,7,4,4,54,15,None,152.81679840013385,152.81708890013397,516.7062359000556,516.7214716002345,516.7214716002345,519.7346914000809,519.7346914000809,519.718322200235,155.8292371998541,155.8292704001069,519.7257802002132,519.7346914000809,519.7346914000809,520.7181166000664,stimuli/box_coin_transparent.png,156.82901360001415,156.8290371997282,520.7181719001383,520.7341182003729,523.234317000024,523.217145900242,159.3280457998626,520.7341182003729,520.7341182003729,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
32,0,32,space,4.017373600043356,None,5,3.3375472999177873,None,159.32922879979014,j,0.7680271998979151,None,None,160.1296540000476,160.12993519986048,161.12881779996678,161.12884789984673,162.12897309986874,162.1289971000515,163.12769989995286,,,,,,,1,0,1,0,32,0,32,0,523.234317000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.32922879979014,523.2183696003631,523.234317000024,523.234317000024,523.234317000024,523.234317000024,524.0187286003493,j,0.7680271998979151,None,left,1,7,5,4,55,16,None,160.1296540000476,160.12993519986048,524.019072800409,524.0346780000255,524.0346780000255,525.0345601001754,525.0345601001754,525.0179099002853,161.12881779996678,161.12884789984673,525.0256783002988,525.0345601001754,525.0345601001754,526.0180767001584,stimuli/box_coin_transparent.png,162.12897309986874,162.1289971000515,526.0181331001222,526.0333358002827,527.0336912004277,527.0168040003628,163.12769989995286,526.0333358002827,526.0333358002827,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
33,0,33,space,4.017373600043356,None,5,3.3375472999177873,None,163.1289214999415,j,0.6322091999463737,None,None,163.77947979979217,163.7797449999489,165.77808680012822,165.77811610000208,166.77871239976957,166.7787485998124,168.2944030999206,,,,,,,1,0,1,0,33,0,33,0,527.0336912004277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.1289214999415,527.0180631000549,527.0336912004277,527.0336912004277,527.0336912004277,527.0336912004277,527.6685264003463,j,0.6322091999463737,None,left,1,7,6,4,56,17,None,163.77947979979217,163.7797449999489,527.6688850000501,527.6840670001693,527.6840670001693,529.6841862001456,529.6841862001456,529.6671776003204,165.77808680012822,165.77811610000208,529.6746191000566,529.6841862001456,529.6841862001456,530.6678113001399,stimuli/box_coin_transparent.png,166.77871239976957,166.7787485998124,530.6678842003457,530.6847529001534,532.2006289004348,532.1835057004355,168.2944030999206,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
34,0,34,space,4.017373600043356,None,5,3.3375472999177873,None,168.29560749977827,k,0.5393663002178073,None,None,168.8621005997993,168.86230390006676,171.86267199972644,171.86270229984075,172.8624037001282,172.8624275997281,175.36096190009266,,,,,,,1,0,1,0,34,0,34,0,532.2006289004348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.29560749977827,532.1847465001047,532.2006289004348,532.2006289004348,532.2006289004348,532.2006289004348,532.7511615999974,k,0.5393663002178073,None,left,1,7,6,4,56,17,None,168.8621005997993,168.86230390006676,532.7514440002851,532.767042200081,532.767042200081,535.7673483002,535.7673483002,535.751761900261,171.86267199972644,171.86270229984075,535.7578364000656,535.7673483002,535.7673483002,536.7515077004209,stimuli/box_empty_transparent.png,172.8624037001282,172.8624275997281,536.7515629003756,536.7673249002546,539.2671026000753,539.2500665001571,175.36096190009266,536.7673249002546,536.7673249002546,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
35,0,35,space,4.017373600043356,None,5,3.3375472999177873,None,175.36217729980126,j,0.3497802000492811,None,None,175.72950650006533,175.72982589993626,177.22841019975021,177.2284384998493,178.2282634000294,178.2282922999002,179.22792480001226,,,,,,,1,0,1,0,35,0,35,0,539.2671026000753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.36217729980126,539.2513267002068,539.2671026000753,539.2671026000753,539.2671026000753,539.2671026000753,539.6185779999942,j,0.3497802000492811,None,left,0,7,6,4,57,17,None,175.72950650006533,175.72982589993626,539.6189667000435,539.6335653001443,539.6335653001443,541.13381330017,541.13381330017,541.1175039000809,177.22841019975021,177.2284384998493,541.123735500034,541.13381330017,541.13381330017,542.1173640000634,stimuli/box_empty_transparent.png,178.2282634000294,178.2282922999002,542.1174308001064,542.1334890001453,543.133398400154,543.1170306000859,179.22792480001226,542.1334890001453,542.1334890001453,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
36,0,36,space,4.017373600043356,None,5,3.3375472999177873,None,179.2291159001179,k,1.2753188000060618,None,['k'],180.52874600002542,180.52895209984854,182.0280431001447,182.02807010011747,183.0282168998383,183.02824140014127,186.52764549991116,[0.3833284000866115],[0.1191736999899149],,,,,1,0,1,0,36,0,36,0,543.133398400154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.2291159001179,543.1182567002252,543.133398400154,543.133398400154,543.133398400154,543.133398400154,544.4177936003543,k,1.2753188000060618,None,left,0,7,6,4,57,17,['k'],180.52874600002542,180.52895209984854,544.4180888002738,544.4343065000139,544.4343065000139,545.9341740002856,545.9341740002856,545.9171360000037,182.0280431001447,182.02807010011747,545.9233088004403,545.9341740002856,545.9341740002856,546.9173156004399,stimuli/box_empty_transparent.png,183.0282168998383,183.02824140014127,546.9173745000735,546.9332820000127,550.4330351999961,550.4167461004108,186.52764549991116,,,,,,,[0.3833284000866115],[0.1191736999899149],,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
37,0,37,space,4.017373600043356,None,5,3.3375472999177873,None,186.5290020997636,j,0.3272580998018384,None,None,186.87954129977152,186.87980100000277,188.8777100997977,188.87773940013722,189.87810799991712,189.8781384001486,190.87764299986884,,,,,,,1,0,1,0,37,0,37,0,550.4330351999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.5290020997636,550.4181463001296,550.4330351999961,550.4330351999961,550.4330351999961,550.4330351999961,550.7686108001508,j,0.3272580998018384,None,left,1,7,7,4,58,18,None,186.87954129977152,186.87980100000277,550.76894180011,550.7836788003333,550.7836788003333,552.7836578004062,552.7836578004062,552.7668028003536,188.8777100997977,188.87773940013722,552.7740665003657,552.7836578004062,552.7836578004062,553.767157100141,stimuli/box_coin_transparent.png,189.87810799991712,189.8781384001486,553.7672771001235,553.7826449000277,554.7837779000401,554.7667461000383,190.87764299986884,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
38,0,38,space,4.017373600043356,None,5,3.3375472999177873,None,190.87892979988828,j,0.8266698000952601,None,None,191.72896880004555,191.729218499735,192.72790589975193,192.7279356000945,193.74384350003675,193.7438781997189,195.24349469970912,,,,,,,1,0,1,0,38,0,38,0,554.7837779000401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.87892979988828,554.7680709999986,554.7837779000401,554.7837779000401,554.7837779000401,554.7837779000401,555.618035600055,j,0.8266698000952601,None,right,1,8,0,5,58,18,None,191.72896880004555,191.729218499735,555.6183661003597,555.6328695002012,555.6328695002012,556.6341312001459,556.6341312001459,556.6169971004128,192.72790589975193,192.7279356000945,556.6229083002545,556.6341312001459,556.6341312001459,557.6329369000159,stimuli/box_empty_transparent.png,193.74384350003675,193.7438781997189,557.633018700406,557.6489760000259,559.1500186002813,559.1325982003473,195.24349469970912,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
39,0,39,space,4.017373600043356,None,5,3.3375472999177873,None,195.24472879990935,j,0.40162659995257854,None,None,195.67764650005847,195.67786860000342,196.6779704997316,196.67800169996917,197.69437590008602,197.69439940014854,198.6936599998735,,,,,,,1,0,1,0,39,0,39,0,559.1500186002813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.24472879990935,559.1338671999983,559.1500186002813,559.1500186002813,559.1500186002813,559.1500186002813,559.5667183999904,j,0.40162659995257854,None,right,1,8,0,5,58,18,None,195.67764650005847,195.67786860000342,559.5670061004348,559.5828138003126,559.5828138003126,560.5837887004018,560.5837887004018,560.5670585003681,196.6779704997316,196.67800169996917,560.5734516000375,560.5837887004018,560.5837887004018,561.5834783003666,stimuli/box_empty_transparent.png,197.69437590008602,197.69439940014854,561.5835350002162,561.5989114004187,562.5993591002189,562.5827652001753,198.6936599998735,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
40,0,40,space,4.017373600043356,None,5,3.3375472999177873,None,198.69474119972438,j,0.46898300014436245,None,None,199.19449959974736,199.19474270008504,200.6946637998335,200.69469239981845,201.6943198000081,201.6943465997465,202.69360559992492,,,,,,,1,0,1,0,40,0,40,0,562.5993591002189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.69474119972438,562.5838802000508,562.5993591002189,562.5993591002189,562.5993591002189,562.5993591002189,563.0835737003945,j,0.46898300014436245,None,right,1,8,0,5,58,18,None,199.19449959974736,199.19474270008504,563.0838828003034,563.0995059004053,563.0995059004053,564.6006181002595,564.6006181002595,564.583757400047,200.6946637998335,200.69469239981845,564.5898351999931,564.6006181002595,564.6006181002595,565.5834219004028,stimuli/box_empty_transparent.png,201.6943198000081,201.6943465997465,565.5834854003042,565.5991376000457,566.5994594004005,566.5827103001066,202.69360559992492,565.5991376000457,565.5991376000457,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
41,0,41,space,4.017373600043356,None,5,3.3375472999177873,None,202.69488260010257,k,0.6173227000981569,None,None,203.34546960005537,203.34567630011588,204.34453279990703,204.3445640001446,205.3437902997248,205.34381589991972,208.34362229984254,,,,,,,1,0,1,0,41,0,41,0,566.5994594004005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.69488260010257,566.5840242002159,566.5994594004005,566.5994594004005,566.5994594004005,566.5994594004005,567.2345368000679,k,0.6173227000981569,None,right,1,8,1,5,59,19,None,203.34546960005537,203.34567630011588,567.2348157004453,567.2491527004167,567.2491527004167,568.249990100041,568.249990100041,568.2336238003336,204.34453279990703,204.3445640001446,568.2409211001359,568.249990100041,568.249990100041,569.2328850002959,stimuli/box_coin_transparent.png,205.3437902997248,205.34381589991972,569.232951500453,569.2486655004323,572.250084000174,572.2327248002402,208.34362229984254,569.2486655004323,569.2486655004323,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
42,0,42,space,4.017373600043356,None,5,3.3375472999177873,None,208.34477289998904,k,0.35340100014582276,None,None,208.72759199980646,208.72778780013323,210.72784709976986,210.72788080014288,211.72809709981084,211.72812430001795,215.22658160002902,,,,,,,1,0,1,0,42,0,42,0,572.250084000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.34477289998904,572.2339120004326,572.250084000174,572.250084000174,572.250084000174,572.250084000174,572.616666899994,k,0.35340100014582276,None,right,0,8,1,5,60,19,None,208.72759199980646,208.72778780013323,572.6169262002222,572.6332089002244,572.6332089002244,574.6330825001933,574.6330825001933,574.6169317001477,210.72784709976986,210.72788080014288,574.6231005000882,574.6330825001933,574.6330825001933,575.6171979000792,stimuli/box_empty_transparent.png,211.72809709981084,211.72812430001795,575.617265000008,575.632967100013,579.1333638001233,579.1156864003278,215.22658160002902,575.632967100013,575.632967100013,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
43,0,43,space,4.017373600043356,None,5,3.3375472999177873,None,215.22770419996232,j,0.46355289965867996,None,None,215.7109042997472,215.71118729980662,216.71040869969875,216.71044029993936,217.7106260000728,217.71065349970013,219.71049149986356,,,,,,,1,0,1,0,43,0,43,0,579.1333638001233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.22770419996232,579.1168431001715,579.1333638001233,579.1333638001233,579.1333638001233,579.1333638001233,579.5999723002315,j,0.46355289965867996,None,right,0,8,1,5,60,19,None,215.7109042997472,215.71118729980662,579.6003391002305,579.6156857004389,579.6156857004389,580.616473400034,580.616473400034,580.5995001001284,216.71040869969875,216.71044029993936,580.6056328001432,580.616473400034,580.616473400034,581.5997270001099,stimuli/box_empty_transparent.png,217.7106260000728,217.71065349970013,581.5997943002731,581.6153094000183,583.6167283002287,583.5995992003009,219.71049149986356,581.6153094000183,581.6153094000183,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
44,0,44,space,4.017373600043356,None,5,3.3375472999177873,None,219.71160080004483,k,0.5133877000771463,None,None,220.24408910004422,220.244282099884,222.74315530015156,222.7431884999387,223.74320650007576,223.74323110003024,225.74330620002002,,,,,,,1,0,1,0,44,0,44,0,583.6167283002287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.71160080004483,583.6007394003682,583.6167283002287,583.6167283002287,583.6167283002287,583.6167283002287,584.1331602004357,k,0.5133877000771463,None,right,0,8,1,5,61,19,None,220.24408910004422,220.244282099884,584.133419400081,584.1491565001197,584.1491565001197,586.6489921002649,586.6489921002649,586.6322429003194,222.74315530015156,222.7431884999387,586.6375788003206,586.6489921002649,586.6489921002649,587.6323108002543,stimuli/box_empty_transparent.png,223.74320650007576,223.74323110003024,587.6323663000949,587.6486055003479,589.6493217004463,589.6324110003188,225.74330620002002,587.6486055003479,587.6486055003479,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
45,0,45,space,4.017373600043356,None,5,3.3375472999177873,None,225.74441940011457,j,0.5065549998544157,None,None,226.27771689975634,226.2779824999161,227.27690629987046,227.27693889988586,228.2768333000131,228.27686169976369,229.27588309999555,,,,,,,1,0,1,0,45,0,45,0,589.6493217004463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.74441940011457,589.6335579003207,589.6493217004463,589.6493217004463,589.6493217004463,589.6493217004463,590.1667814003304,j,0.5065549998544157,None,right,0,8,1,5,61,19,None,226.27771689975634,226.2779824999161,590.1671195002273,590.1822429001331,590.1822429001331,591.1832568002865,591.1832568002865,591.1659957002848,227.27690629987046,227.27693889988586,591.1725318999961,591.1832568002865,591.1832568002865,592.1659336001612,stimuli/box_empty_transparent.png,228.2768333000131,228.27686169976369,592.1660036002286,592.1813580002636,593.1822060002014,593.1649900004268,229.27588309999555,592.1813580002636,592.1813580002636,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
46,0,46,space,4.017373600043356,None,5,3.3375472999177873,None,229.27694949973375,k,0.4713906003162265,None,None,229.77760729985312,229.77782589988783,231.77633629972115,231.77636499982327,232.77670759987086,232.77673059981316,233.77597660012543,,,,,,,1,0,1,0,46,0,46,0,593.1822060002014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.27694949973375,593.1660880004056,593.1822060002014,593.1822060002014,593.1822060002014,593.1822060002014,593.6666747001,k,0.4713906003162265,None,right,1,8,2,5,62,20,None,229.77760729985312,229.77782589988783,593.6669652001001,593.6819653999992,593.6819653999992,595.6825163001195,595.6825163001195,595.665429700166,231.77633629972115,231.77636499982327,595.6725833001547,595.6825163001195,595.6825163001195,596.6658109002747,stimuli/box_coin_transparent.png,232.77670759987086,232.77673059981316,596.6658661002293,596.6816607001238,597.6819785004482,597.6650789002888,233.77597660012543,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
47,0,47,space,4.017373600043356,None,5,3.3375472999177873,None,233.77716819988564,k,0.4794624000787735,None,None,234.27645919984207,234.27665039990097,237.27671999996528,237.27674939995632,238.29370140004903,238.29372519999743,239.7934066997841,,,,,,,1,0,1,0,47,0,47,0,597.6819785004482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.77716819988564,597.6663112002425,597.6819785004482,597.6819785004482,597.6819785004482,597.6819785004482,598.1655287002213,k,0.4794624000787735,None,right,0,8,2,5,63,20,None,234.27645919984207,234.27665039990097,598.1657891003415,598.1825100001879,598.1825100001879,601.1834592004307,601.1834592004307,601.1658131000586,237.27671999996528,237.27674939995632,601.1721726004034,601.1834592004307,601.1834592004307,602.1828031004407,stimuli/box_empty_transparent.png,238.29370140004903,238.29372519999743,602.1828614003025,602.1984888003208,603.699193100445,603.6825129003264,239.7934066997841,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
48,0,48,space,4.017373600043356,None,5,3.3375472999177873,None,239.79459409974515,j,0.3859047000296414,None,None,240.2106268000789,240.21086530014873,241.7092544999905,241.70928369974717,242.7094747000374,242.70950079988688,246.2090986999683,,,,,,,1,0,1,0,48,0,48,0,603.699193100445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.79459409974515,603.6837349003181,603.699193100445,603.699193100445,603.699193100445,603.699193100445,604.0997018003836,j,0.3859047000296414,None,right,0,8,2,5,63,20,None,240.2106268000789,240.21086530014873,604.1000022003427,604.1149048004299,604.1149048004299,605.6157027003355,605.6157027003355,605.5983479004353,241.7092544999905,241.70928369974717,605.6043348000385,605.6157027003355,605.6157027003355,606.5985648999922,stimuli/box_empty_transparent.png,242.7094747000374,242.70950079988688,606.5986407003365,606.6146981003694,610.1149641000666,610.0982037000358,246.2090986999683,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
49,0,49,space,4.017373600043356,None,5,3.3375472999177873,None,246.21032409975305,k,0.29944709967821836,None,None,246.52668070001528,246.52689140010625,248.02583519974723,248.02586840000004,249.02579269977286,249.02581649972126,249.02604219969362,,,,,,,1,0,1,0,49,0,49,0,610.1149641000666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.21032409975305,610.0994651000947,610.1149641000666,610.1149641000666,610.1149641000666,610.1149641000666,610.4157530004159,k,0.29944709967821836,None,right,1,8,3,5,64,21,None,246.52668070001528,246.52689140010625,610.4160285000689,610.4312266004272,610.4312266004272,611.9320071004331,611.9320071004331,611.9149215002544,248.02583519974723,248.02586840000004,611.922189200297,611.9320071004331,611.9320071004331,612.9148965002969,stimuli/box_coin_transparent.png,249.02579269977286,249.02581649972126,612.9149523000233,612.9321361002512,612.9321361002512,612.9151533003896,249.02604219969362,612.9321361002512,612.9321361002512,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
1,0,1,space,4.017373600043356,None,5,3.3375472999177873,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9248895002529,612.9321361002512,,616.93202460045,616.9320769002661,616.9477942003869,667.4296067003161,667.4127904004417,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
0,0,0,space,9.785271199885756,None,5,0.7410017997026443,None,0.0013367999345064163,j,0.8775761001743376,None,None,0.9008460999466479,0.9011601000092924,1.9020698997192085,1.9020998999476433,2.901358400005847,2.9013823000714183,4.916478800121695,,,,,,,2,0,2,0,0,0,0,0,678.0124286003411,,,,,,,,,,,,,,,,667.4129651002586,667.4296067003161,667.4296067003161,677.2293314002454,space,9.785271199885756,None,677.2294029002078,677.2454535001889,677.2454535001889,677.9960299003869,5,0.7410017997026443,None,0.0013367999345064163,677.9974190001376,678.0124286003411,678.0124286003411,678.0124286003411,678.0124286003411,678.8968496001326,j,0.8775761001743376,None,right,1,15,0,6,64,0,None,0.9008460999466479,0.9011601000092924,678.8972497000359,678.912633900065,678.912633900065,679.9129430004396,679.9129430004396,679.8981025000103,1.9020698997192085,1.9020998999476433,679.903738300316,679.9129430004396,679.9129430004396,680.8974045002833,stimuli/box_empty_transparent.png,2.901358400005847,2.9013823000714183,680.8974589002319,680.9131915001199,682.9289742000401,682.9125243001617,4.916478800121695,680.9131915001199,680.9131915001199,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
1,0,1,space,9.785271199885756,None,5,0.7410017997026443,None,4.917737899813801,j,0.9512787000276148,None,None,5.901368000078946,5.901612999849021,7.400207499973476,7.400241899769753,8.416872899979353,8.416898699942976,9.91665229992941,,,,,,,2,0,2,0,1,0,1,0,682.9289742000401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.917737899813801,682.9138199002482,682.9289742000401,682.9289742000401,682.9289742000401,682.9289742000401,683.8973864000291,j,0.9512787000276148,None,right,1,15,0,6,64,0,None,5.901368000078946,5.901612999849021,683.8976965001784,683.913134700153,683.913134700153,685.4177377000451,685.4177377000451,685.3962316000834,7.400207499973476,7.400241899769753,685.402266100049,685.4177377000451,685.4177377000451,686.4129154002294,stimuli/box_empty_transparent.png,8.416872899979353,8.416898699942976,686.4129806002602,686.4286135002039,687.9289156002924,687.9127013999969,9.91665229992941,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
