thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
21,0,21,space,11.399146832991391,None,space,2.998517790925689,None,99.94462049996946,k,None,100.22641662496608,100.22694912494626,103.22503458394203,103.22506837500259,104.23064104199875,104.23066599993035,105.72404504194856,0.26500883302651346,None,,,,,,,1,0,1,0,21,0,21,0,430.96856249996927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.94462049996946,430.9637566249585,430.96856249996927,430.96856249996927,430.96856249996927,430.96856249996927,,,,,431.2454153749859,k,right,0,15,11,3,53,11,None,100.22641662496608,100.22694912494626,431.24608424992766,431.2540527919773,431.2540527919773,434.26181220903527,434.26181220903527,434.2441144170007,103.22503458394203,103.22506837500259,434.2575614589732,434.26181220903527,434.26181220903527,435.2497360840207,stimuli/box_empty_transparent.png,104.23064104199875,104.23066599993035,435.24979645898566,435.2525921249762,436.7508434589254,436.74313129193615,105.72404504194856,0.26500883302651346,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
22,0,22,space,11.399146832991391,None,space,2.998517790925689,None,105.72675999999046,j,None,106.0350244169822,106.03535662498325,107.53273266693577,107.53279358393047,108.53982587496284,108.53985312499572,110.53388379199896,0.28814320801757276,None,,,,,,,1,0,1,0,22,0,22,0,436.7508434589254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.72675999999046,436.7459232499823,436.7508434589254,436.7508434589254,436.7508434589254,436.7508434589254,,,,,437.0540624590358,j,right,0,15,11,3,53,11,None,106.0350244169822,106.03535662498325,437.0544874169864,437.06212983396836,437.06212983396836,438.57175970904063,438.57175970904063,438.55178066703957,107.53273266693577,107.53279358393047,438.56685683398973,438.57175970904063,438.57175970904063,439.5589183339616,stimuli/box_empty_transparent.png,108.53982587496284,108.53985312499572,439.5589828339871,439.5634163339855,441.55937279202044,441.55298016697634,110.53388379199896,0.28814320801757276,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
23,0,23,space,11.399146832991391,None,space,2.998517790925689,None,110.53545099997427,k,None,110.81017404200975,110.8104914999567,112.30622758402023,112.30625720892567,113.31081199995242,113.31083624996245,114.80590449995361,0.25275566696655005,None,,,,,,,1,0,1,0,23,0,23,0,441.55937279202044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.53545099997427,441.55458654195536,441.55937279202044,441.55937279202044,441.55937279202044,441.55937279202044,,,,,441.82921291701496,k,right,1,15,12,3,54,12,None,110.81017404200975,110.8104914999567,441.8296244170051,441.83676466695033,441.83676466695033,443.34635362494737,443.34635362494737,443.325306624989,112.30622758402023,112.30625720892567,443.3415560419671,443.34635362494737,443.34635362494737,444.3299071670044,stimuli/box_coin_transparent.png,113.31081199995242,113.31083624996245,444.3299661249621,444.34231404203456,445.8313192499336,445.8249868749408,114.80590449995361,0.25275566696655005,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
24,0,24,space,11.399146832991391,None,space,2.998517790925689,None,114.80760499997996,k,None,115.17475766700227,115.17520658392459,117.17384854203556,117.17388704197947,118.18203129200265,118.18207149999216,119.67133249994367,0.35706320800818503,None,,,,,,,1,0,1,0,24,0,24,0,445.8313192499336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.80760499997996,445.826740583987,445.8313192499336,445.8313192499336,445.8313192499336,445.8313192499336,,,,,446.19375895895064,k,right,0,15,12,3,55,12,None,115.17475766700227,115.17520658392459,446.1943465420045,446.20332333398983,446.20332333398983,448.21189045894425,448.21189045894425,448.1929165419424,117.17384854203556,117.17388704197947,448.2076190839289,448.21189045894425,448.21189045894425,449.20110791700426,stimuli/box_empty_transparent.png,118.18203129200265,118.18207149999216,449.20121133397333,449.2065109999385,450.69753920903895,450.6904212089721,119.67133249994367,0.35706320800818503,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
25,0,25,space,11.399146832991391,None,space,2.998517790925689,None,119.67303666693624,j,['j'],120.71741241693962,120.71766954194754,121.71013120899443,121.71016995899845,122.71336941700429,122.71340304194018,126.20681775000412,1.0328927079681307,None,[0.27491066697984934],[0.1169229579390958],,,,,1,0,1,0,25,0,25,0,450.69753920903895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.67303666693624,450.6921747919405,450.69753920903895,450.69753920903895,450.69753920903895,450.69753920903895,,,,,451.7364282499766,j,right,0,15,12,3,55,12,['j'],120.71741241693962,120.71766954194754,451.73679841693956,451.7443126250291,451.7443126250291,452.74709924997296,452.74709924997296,452.7292072499404,121.71013120899443,121.71016995899845,452.7423639589688,452.74709924997296,452.74709924997296,453.7324552499922,stimuli/box_empty_transparent.png,122.71336941700429,122.71340304194018,453.7325304589467,453.7353842499433,457.23270470893476,457.22591279202607,126.20681775000412,1.0328927079681307,None,,,,,,,,,,[0.27491066697984934],[0.1169229579390958],,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
26,0,26,space,11.399146832991391,None,space,2.998517790925689,None,126.20842099993024,k,None,126.50116766698193,126.5016212919727,126.99536162498407,126.9953996669501,128.0066719589522,128.00672125001438,131.50654004199896,0.2815209589898586,None,,,,,,,1,0,1,0,26,0,26,0,457.23270470893476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.20842099993024,457.2275566669414,457.23270470893476,457.23270470893476,457.23270470893476,457.23270470893476,,,,,457.5201746249804,k,right,1,15,13,3,56,13,None,126.50116766698193,126.5016212919727,457.52075645898003,457.52921958395746,457.52921958395746,458.03615349996835,458.03615349996835,458.0144336250378,126.99536162498407,126.9953996669501,458.0314729589736,458.03615349996835,458.03615349996835,459.0257452499354,stimuli/box_coin_transparent.png,128.0066719589522,128.00672125001438,459.02586037502624,459.0314709589584,462.5337349999463,462.5256222919561,131.50654004199896,0.2815209589898586,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
27,0,27,space,11.399146832991391,None,space,2.998517790925689,None,131.50939062493853,k,None,131.80912066693418,131.80943695898168,133.3020756249316,133.30211195896845,134.30718200001866,134.30723079200834,135.29815849999432,0.2820574580691755,None,,,,,,,1,0,1,0,27,0,27,0,462.5337349999463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.50939062493853,462.52853737503756,462.5337349999463,462.5337349999463,462.5337349999463,462.5337349999463,,,,,462.8281622499926,k,right,1,15,14,3,57,14,None,131.80912066693418,131.80943695898168,462.82857033400796,462.83649770903867,462.83649770903867,464.3414732499514,464.3414732499514,464.32115187495947,133.3020756249316,133.30211195896845,464.3366380840307,464.3414732499514,464.3414732499514,465.32625954202376,stimuli/box_coin_transparent.png,134.30718200001866,134.30723079200834,465.32636929198634,465.33173704193905,466.3247594999848,466.3172425419325,135.29815849999432,0.2820574580691755,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
28,0,28,space,11.399146832991391,None,space,2.998517790925689,None,135.30067104194313,k,None,135.89275374996942,135.89310445892625,136.88779649999924,136.88783887494355,137.90092225000262,137.9009482919937,141.39359445893206,0.5845528340432793,None,,,,,,,1,0,1,0,28,0,28,0,466.3247594999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.30067104194313,466.31982412503567,466.3247594999848,466.3247594999848,466.3247594999848,466.3247594999848,,,,,466.9117727499688,k,right,1,15,15,3,58,15,None,135.89275374996942,135.89310445892625,466.91223595896736,466.9193675420247,466.9193675420247,467.9274922499899,467.9274922499899,467.90687108400743,136.88779649999924,136.88783887494355,467.92311841703486,467.9274922499899,467.9274922499899,468.92001654196065,stimuli/box_coin_transparent.png,137.90092225000262,137.9009482919937,468.92007941694465,468.92326879198663,472.419084916939,472.4126821249956,141.39359445893206,0.5845528340432793,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
29,0,29,space,11.399146832991391,None,space,2.998517790925689,None,141.39517104194965,k,None,141.85737350001,141.8576779590221,143.84907358395867,143.84910620900337,144.85641087498516,144.8564515420003,145.85704004194122,0.453074665972963,None,,,,,,,1,0,1,0,29,0,29,0,472.419084916939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.39517104194965,472.4143059590133,472.419084916939,472.419084916939,472.419084916939,472.419084916939,,,,,472.8764057919616,k,left,1,12,0,4,58,15,None,141.85737350001,141.8576779590221,472.87681004195474,472.88167983398307,472.88167983398307,474.8860062499298,474.8860062499298,474.8681494590128,143.84907358395867,143.84910620900337,474.88178470893763,474.8860062499298,474.8860062499298,475.8754882089561,stimuli/box_empty_transparent.png,144.85641087498516,144.8564515420003,475.87559362500906,475.88065291696694,476.88355041702744,476.8761179590365,145.85704004194122,0.453074665972963,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
30,0,30,space,11.399146832991391,None,space,2.998517790925689,None,145.85965783393476,j,['j'],146.6105527089676,146.61092858400661,147.6052516249474,147.60529945895541,148.61448666697834,148.61451237497386,149.60829304193612,0.7423642500070855,None,[0.3530974999302998],[0.09906224999576807],,,,,1,0,1,0,30,0,30,0,476.88355041702744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.85965783393476,476.87880283396225,476.88355041702744,476.88355041702744,476.88355041702744,476.88355041702744,,,,,477.62953895900864,j,left,1,12,1,4,59,16,['j'],146.6105527089676,146.61092858400661,477.6300612499472,477.63787745893933,477.63787745893933,478.645422584028,478.645422584028,478.62432508403435,147.6052516249474,147.60529945895541,478.64105191698764,478.645422584028,478.645422584028,479.63357820897363,stimuli/box_coin_transparent.png,148.61448666697834,148.61451237497386,479.6336398749845,479.6367197090294,480.6347203749465,480.62735154200345,149.60829304193612,0.7423642500070855,None,,,,,,,,,,[0.3530974999302998],[0.09906224999576807],,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
31,0,31,space,11.399146832991391,None,space,2.998517790925689,None,149.61071395897307,j,None,150.00179941696115,150.00231520901434,152.99688641703688,152.99692841700744,153.997026041965,153.9970608339645,156.49609899998177,0.3827885000500828,None,,,,,,,1,0,1,0,31,0,31,0,480.6347203749465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.61071395897307,480.6298603749601,480.6347203749465,480.6347203749465,480.6347203749465,480.6347203749465,,,,,481.0208152499981,j,left,1,12,2,4,60,17,None,150.00179941696115,150.00231520901434,481.02145087497775,481.0304497500183,481.0304497500183,484.0364645420341,484.0364645420341,484.0159432919463,152.99688641703688,152.99692841700744,484.0317503339611,484.0364645420341,484.0364645420341,485.01611804193817,stimuli/box_coin_transparent.png,153.997026041965,153.9970608339645,485.01619491702877,485.0197914999444,487.520145958988,487.51519554201514,156.49609899998177,0.3827885000500828,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
32,0,32,space,11.399146832991391,None,space,2.998517790925689,None,156.49758408393245,j,None,156.84901666699443,156.84967208397575,157.84233366698027,157.8423668750329,158.85008779203054,158.85011250001844,159.8417687920155,0.33683654200285673,None,,,,,,,1,0,1,0,32,0,32,0,487.520145958988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.49758408393245,487.51671966700815,487.520145958988,487.520145958988,487.520145958988,487.520145958988,,,,,487.867989875027,j,left,1,12,3,4,61,18,None,156.84901666699443,156.84967208397575,487.8688182500191,487.8766546669649,487.8766546669649,488.8812896249583,488.8812896249583,488.86139183398336,157.84233366698027,157.8423668750329,488.8769823339535,488.8812896249583,488.8812896249583,489.8691839169478,stimuli/box_coin_transparent.png,158.85008779203054,158.85011250001844,489.86924208397977,489.87219270900823,490.86792541702744,490.8608539169654,159.8417687920155,0.33683654200285673,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
33,0,33,space,11.399146832991391,None,space,2.998517790925689,None,159.84396066702902,j,None,160.1994844590081,160.1997360419482,162.19290649995673,162.19293549994472,163.2045615420211,163.20461637503468,164.69688962493092,0.33417420892510563,None,,,,,,,1,0,1,0,33,0,33,0,490.86792541702744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.84396066702902,490.86311495897826,490.86792541702744,490.86792541702744,490.86792541702744,490.86792541702744,,,,,491.2185359169962,j,left,1,12,4,4,62,19,None,160.1994844590081,160.1997360419482,491.2188665419817,491.2265249589691,491.2265249589691,493.2320281249704,493.2320281249704,493.2119878339581,162.19290649995673,162.19293549994472,493.2277885839576,493.2320281249704,493.2320281249704,494.2236276669428,stimuli/box_coin_transparent.png,163.2045615420211,163.20461637503468,494.2237617089413,494.2274525419343,495.72190662496723,495.71598750003614,164.69688962493092,0.33417420892510563,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
34,0,34,space,11.399146832991391,None,space,2.998517790925689,None,164.69831283402164,j,None,165.07453633402474,165.074833458988,168.06494391697925,168.06497679196764,169.07360479200725,169.07365849998314,171.56685712502804,0.362717334064655,None,,,,,,,1,0,1,0,34,0,34,0,495.72190662496723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.69831283402164,495.7174475840293,495.72190662496723,495.72190662496723,495.72190662496723,495.72190662496723,,,,,496.0935792500386,j,left,0,12,4,4,63,19,None,165.07453633402474,165.074833458988,496.09396462503355,496.10098337498493,496.10098337498493,499.10288404196035,499.10288404196035,499.08401574997697,168.06494391697925,168.06497679196764,499.09856304200366,499.10288404196035,499.10288404196035,500.0926793339895,stimuli/box_empty_transparent.png,169.07360479200725,169.07365849998314,500.0928035839461,500.09881141700316,502.59244949999265,502.5859542499529,171.56685712502804,0.362717334064655,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
35,0,35,space,11.399146832991391,None,space,2.998517790925689,None,171.56842233403586,k,None,171.85073570895474,171.85097704199143,173.35669916693587,173.35673833393957,174.3575480839936,174.3576003749622,175.35798424994573,0.27416945807635784,None,,,,,,,1,0,1,0,35,0,35,0,502.59244949999265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.56842233403586,502.5875573339872,502.59244949999265,502.59244949999265,502.59244949999265,502.59244949999265,,,,,502.8697858749656,k,left,0,12,4,4,63,19,None,171.85073570895474,171.85097704199143,502.8701074590208,502.8780035839882,502.8780035839882,504.3936299169436,504.3936299169436,504.3757782919565,173.35669916693587,173.35673833393957,504.38941349997185,504.3936299169436,504.3936299169436,505.3766229170142,stimuli/box_empty_transparent.png,174.3575480839936,174.3576003749622,505.3767446249258,505.3827725839801,506.3831474999897,506.3770785839297,175.35798424994573,0.27416945807635784,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
36,0,36,space,11.399146832991391,None,space,2.998517790925689,None,175.35945508396253,j,['j'],176.83084270893596,176.831112749991,178.3293811249314,178.32941170898266,179.3421180419391,179.34218362497631,182.8420190840261,1.455834334017709,None,[0.5594911250518635],[0.09256308397743851],,,,,1,0,1,0,36,0,36,0,506.3831474999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.35945508396253,506.3785901670344,506.3831474999897,506.3831474999897,506.3831474999897,506.3831474999897,,,,,507.849859375041,j,left,1,12,5,4,64,20,['j'],176.83084270893596,176.831112749991,507.850243291934,507.8571412919555,507.8571412919555,509.36958641698584,509.36958641698584,509.3484605839476,178.3293811249314,178.32941170898266,509.36556608392857,509.36958641698584,509.36958641698584,510.36117995902896,stimuli/box_coin_transparent.png,179.3421180419391,179.34218362497631,510.3613258750411,510.36805900000036,513.8685354590416,513.8610917499755,182.8420190840261,1.455834334017709,None,,,,,,,,,,[0.5594911250518635],[0.09256308397743851],,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
37,0,37,space,11.399146832991391,None,space,2.998517790925689,None,182.84456270898227,k,None,183.1402225419879,183.1404890839476,185.1339931669645,185.1340235839598,186.14352262497414,186.1435496249469,187.13004666694906,0.2853920829948038,None,,,,,,,1,0,1,0,37,0,37,0,513.8685354590416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.84456270898227,513.8637245419668,513.8685354590416,513.8685354590416,513.8685354590416,513.8685354590416,,,,,514.1592720419867,k,left,1,12,5,4,64,20,None,183.1402225419879,183.1404890839476,514.1596197090112,514.1673840839649,514.1673840839649,516.1718552500242,516.1718552500242,516.153063167003,185.1339931669645,185.1340235839598,516.1674079169752,516.1718552500242,516.1718552500242,517.1626162499888,stimuli/box_empty_transparent.png,186.14352262497414,186.1435496249469,517.1626797500066,517.1664619169896,518.1554788339417,518.1491458750097,187.13004666694906,0.2853920829948038,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
38,0,38,space,11.399146832991391,None,space,2.998517790925689,None,187.13186704192776,j,None,188.00655387493316,188.0067256250186,188.99799183395226,188.99802375002764,190.00925279199146,190.0093194169458,191.50673320901114,0.8621915000258014,None,,,,,,,1,0,1,0,38,0,38,0,518.1554788339417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.13186704192776,518.1510020419955,518.1554788339417,518.1554788339417,518.1554788339417,518.1554788339417,,,,,519.0256310839904,j,left,1,12,6,4,65,21,None,188.00655387493316,188.0067256250186,519.0258452920243,519.0318279589992,519.0318279589992,520.0375232499791,520.0375232499791,520.0170729169622,188.99799183395226,188.99802375002764,520.0331241670065,520.0375232499791,520.0375232499791,521.0283119169762,stimuli/box_coin_transparent.png,190.00925279199146,190.0093194169458,521.028482374968,521.0341080420185,522.5319887090009,522.5258313339436,191.50673320901114,0.8621915000258014,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
39,0,39,space,11.399146832991391,None,space,2.998517790925689,None,191.50821695895866,j,None,192.13515487499535,192.13547045900486,193.139982416993,193.1400181669742,194.14195912494324,194.1419863749761,195.13855525001418,0.6182953329989687,None,,,,,,,1,0,1,0,39,0,39,0,522.5319887090009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.50821695895866,522.5273520839401,522.5319887090009,522.5319887090009,522.5319887090009,522.5319887090009,,,,,523.1542027089745,j,left,1,12,7,4,66,22,None,192.13515487499535,192.13547045900486,523.1546013340121,523.1614028749755,523.1614028749755,524.1788524589501,524.1788524589501,524.1590618749615,193.139982416993,193.1400181669742,524.1746143340133,524.1788524589501,524.1788524589501,525.1610522499541,stimuli/box_coin_transparent.png,194.14195912494324,194.1419863749761,525.1611181669869,525.1664242090192,526.1635810839944,526.1576534169726,195.13855525001418,0.6182953329989687,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
40,0,40,space,11.399146832991391,None,space,2.998517790925689,None,195.1400595420273,j,None,196.43024262494873,196.4305094589945,197.92227012501098,197.9223223750014,198.92442129203118,198.92444758396596,199.92143041698728,1.2714935840340331,None,,,,,,,1,0,1,0,40,0,40,0,526.1635810839944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1400595420273,526.1591950419825,526.1635810839944,526.1635810839944,526.1635810839944,526.1635810839944,,,,,527.4492920000339,j,left,1,12,8,4,67,23,None,196.43024262494873,196.4305094589945,527.4496427919948,527.4570677919546,527.4570677919546,528.9620872499654,528.9620872499654,528.9412519589532,197.92227012501098,197.9223223750014,528.9572011249838,528.9620872499654,528.9620872499654,529.9435120419366,stimuli/box_coin_transparent.png,198.92442129203118,198.92444758396596,529.9435819589999,529.957619459019,530.9467867499916,530.9405230419943,199.92143041698728,1.2714935840340331,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
41,0,41,space,11.399146832991391,None,space,2.998517790925689,None,199.92302562494297,j,None,200.8662629169412,200.86653170897625,201.85971354192588,201.85974445892498,202.87187775003258,202.8719118339941,205.85807608393952,0.933344249962829,None,,,,,,,1,0,1,0,41,0,41,0,530.9467867499916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.92302562494297,530.9421608339762,530.9467867499916,530.9467867499916,530.9467867499916,530.9467867499916,,,,,531.8853045420256,j,left,0,12,8,4,68,23,None,200.8662629169412,200.86653170897625,531.8856629169313,531.8936512919609,531.8936512919609,532.8998627919937,532.8998627919937,532.8787932089763,201.85971354192588,201.85974445892498,532.8941622920102,532.8998627919937,532.8998627919937,533.8909672920126,stimuli/box_empty_transparent.png,202.87187775003258,202.8719118339941,533.8910420419415,533.8938729169313,536.8839872500394,536.877168542007,205.85807608393952,0.933344249962829,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
42,0,42,space,11.399146832991391,None,space,2.998517790925689,None,205.85966333397664,k,None,206.18520487495698,206.18563929200172,208.17712845897768,208.17716908396687,209.187596208998,209.1876260000281,212.67432391701732,0.31629945803433657,None,,,,,,,1,0,1,0,42,0,42,0,536.8839872500394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.85966333397664,536.8787984999362,536.8839872500394,536.8839872500394,536.8839872500394,536.8839872500394,,,,,537.2042158340337,k,left,0,12,8,4,68,23,None,206.18520487495698,206.18563929200172,537.2047769590281,537.2132525419584,537.2132525419584,539.214098708937,539.214098708937,539.1961889589438,208.17712845897768,208.17716908396687,539.209769041976,539.214098708937,539.214098708937,540.206686749938,stimuli/box_empty_transparent.png,209.187596208998,209.1876260000281,540.2067536249524,540.2094708749792,543.707633791957,543.6934163749684,212.67432391701732,0.31629945803433657,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
43,0,43,space,11.399146832991391,None,space,2.998517790925689,None,212.6758931670338,k,None,213.12588837498333,213.12619920901489,214.11922929203138,214.11926791700535,215.12240724998992,215.12243320897687,217.1278280839324,0.4352789589902386,None,,,,,,,1,0,1,0,43,0,43,0,543.707633791957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.6758931670338,543.6950285839848,543.707633791957,543.707633791957,543.707633791957,543.707633791957,,,,,544.1449248749996,k,left,0,12,8,4,68,23,None,213.12588837498333,213.12619920901489,544.1453309999779,544.1528281669598,544.1528281669598,545.1548146249261,545.1548146249261,545.1383066669805,214.11922929203138,214.11926791700535,545.1512482919497,545.1548146249261,545.1548146249261,546.1415010419441,stimuli/box_empty_transparent.png,215.12240724998992,215.12243320897687,546.1415647499962,546.155124999932,548.1529610420112,548.1469233749667,217.1278280839324,0.4352789589902386,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
44,0,44,space,11.399146832991391,None,space,2.998517790925689,None,217.1293776249513,j,None,217.43392608396243,217.43418424995616,219.933801208972,219.9338254169561,220.93331633403432,220.93335895903874,222.93525866698474,0.2936618340900168,None,,,,,,,1,0,1,0,44,0,44,0,548.1529610420112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.1293776249513,548.1485122089507,548.1529610420112,548.1529610420112,548.1529610420112,548.1529610420112,,,,,548.4529812090332,j,left,1,12,9,4,69,24,None,217.43392608396243,217.43418424995616,548.4533131249482,548.4605355840176,548.4605355840176,550.9676027919631,550.9676027919631,550.9528870419599,219.933801208972,219.9338254169561,550.9628908749437,550.9676027919631,550.9676027919631,551.952385541983,stimuli/box_coin_transparent.png,220.93331633403432,220.93335895903874,551.9524950840278,551.9570557499537,553.9615631669294,553.9543388340389,222.93525866698474,0.2936618340900168,None,,,,,,,,551.9570557499537,551.9570557499537,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
