thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,space,23.511701200157404,None,5,2.8643253999762237,None,9.949850999750197,k,0.4639423000626266,None,None,10.431906099896878,10.432165999896824,11.432091400027275,11.432134399656206,12.432031899690628,12.432064799591899,15.431422399822623,,,,,,,2,0,2,0,2,0,2,0,661.8064045002684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.949850999750197,661.7912427000701,661.8064045002684,661.8064045002684,661.8064045002684,661.8064045002684,662.2732126000337,k,0.4639423000626266,None,right,0,8,1,4,57,1,None,10.431906099896878,10.432165999896824,662.2735557002015,662.2887031002901,662.2887031002901,663.289858400356,663.289858400356,663.2734113000333,11.432091400027275,11.432134399656206,663.2816754002124,663.289858400356,663.289858400356,664.2889804001898,664.2889804001898,664.2733742003329,stimuli/box_empty_transparent.png,12.432031899690628,12.432064799591899,664.2734523001127,664.2889804001898,667.289722900372,667.2727655000053,15.431422399822623,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
3,0,3,space,23.511701200157404,None,5,2.8643253999762237,None,15.432894099969417,j,0.5777564002200961,None,None,16.031436000019312,16.031771199777722,18.03218619991094,18.032225099857897,19.03171809995547,19.03175159962848,20.030394199769944,,,,,,,2,0,2,0,3,0,3,0,667.289722900372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.432894099969417,667.274286000058,667.289722900372,667.289722900372,667.289722900372,667.289722900372,667.872742400039,j,0.5777564002200961,None,right,0,8,1,4,57,1,None,16.031436000019312,16.031771199777722,667.8731638002209,667.8885880000889,667.8885880000889,669.8888264000416,669.8888264000416,669.8735107001849,18.03218619991094,18.032225099857897,669.881971300114,669.8888264000416,669.8888264000416,670.8888954999857,670.8888954999857,670.8730601002462,stimuli/box_empty_transparent.png,19.03171809995547,19.03175159962848,670.8731407001615,670.8888954999857,671.8886184999719,671.8717376003042,20.030394199769944,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
4,0,4,space,23.511701200157404,None,5,2.8643253999762237,None,20.03212059987709,j,0.7802677000872791,None,None,20.83225329965353,20.832680399995297,21.8474349998869,21.847477299626917,22.847711199894547,22.84775389963761,25.347875999752432,,,,,,,2,0,2,0,4,0,4,0,671.8886184999719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.03212059987709,671.8735190001316,671.8886184999719,671.8886184999719,671.8886184999719,671.8886184999719,672.6735442001373,j,0.7802677000872791,None,right,0,8,1,4,57,1,None,20.83225329965353,20.832680399995297,672.67407310009,672.6892407000996,672.6892407000996,673.7054163999856,673.7054163999856,673.6887555001304,21.8474349998869,21.847477299626917,673.6973014003597,673.7054163999856,673.7054163999856,,,674.6890527000651,stimuli/box_empty_transparent.png,22.847711199894547,22.84775389963761,674.6891447003,674.7052140999585,677.2057917001657,677.189221800305,25.347875999752432,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
5,0,5,space,23.511701200157404,None,5,2.8643253999762237,None,25.34941009990871,j,1.1765529997646809,None,None,26.549455599859357,26.54981889994815,30.048079899977893,30.048117300029844,31.04820489976555,31.048237700015306,33.0634771999903,,,,,,,2,0,2,0,5,0,5,0,677.2057917001657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.34941009990871,677.1908018002287,677.2057917001657,677.2057917001657,677.2057917001657,677.2057917001657,678.3907471001148,j,1.1765529997646809,None,right,0,8,1,4,57,1,None,26.549455599859357,26.54981889994815,678.3912101001479,678.4054855001159,678.4054855001159,681.9060263000429,681.9060263000429,681.8893999001011,30.048079899977893,30.048117300029844,681.8978336001746,681.9060263000429,681.9060263000429,682.9052950004116,682.9052950004116,682.8895477000624,stimuli/box_empty_transparent.png,31.04820489976555,31.048237700015306,682.8896257001907,682.9052950004116,684.9248864003457,684.904820300173,33.0634771999903,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
6,0,6,space,23.511701200157404,None,5,2.8643253999762237,None,33.0651885997504,j,0.4477642998099327,None,None,33.547810699790716,33.548188799992204,34.55059299990535,34.55063009960577,35.56447849981487,35.564510699827224,36.564445099793375,,,,,,,2,0,2,0,6,0,6,0,684.9248864003457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0651885997504,684.9065877003595,684.9248864003457,684.9248864003457,684.9248864003457,684.9248864003457,685.3890996002592,j,0.4477642998099327,None,right,0,8,1,4,57,1,None,33.547810699790716,33.548188799992204,685.3895852002315,685.4047047002241,685.4047047002241,686.4066006001085,686.4066006001085,686.3919164002873,34.55059299990535,34.55063009960577,686.4011658001691,686.4066006001085,686.4066006001085,,,687.4058203999884,stimuli/box_empty_transparent.png,35.56447849981487,35.564510699827224,687.4058996001258,687.4210512000136,688.4222190002911,688.4057911001146,36.564445099793375,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
7,0,7,space,23.511701200157404,None,5,2.8643253999762237,None,36.56620620004833,j,0.7513334997929633,None,None,37.34881650004536,37.349249199964106,39.34727869974449,39.34732379997149,40.34740099962801,40.347452899906784,42.3463339000009,,,,,,,2,0,2,0,7,0,7,0,688.4222190002911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.56620620004833,688.4076045001857,688.4222190002911,688.4222190002911,688.4222190002911,688.4222190002911,689.1900991001166,j,0.7513334997929633,None,right,0,8,1,4,57,1,None,37.34881650004536,37.349249199964106,689.1906473003328,689.2049929001369,689.2049929001369,691.205088400282,691.205088400282,691.188598500099,39.34727869974449,39.34732379997149,691.1987759000622,691.205088400282,691.205088400282,,,692.1887433002703,stimuli/box_empty_transparent.png,40.34740099962801,40.347452899906784,692.1888445001096,692.2048405003734,694.2042954000644,694.1876798002049,42.3463339000009,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
8,0,8,space,23.511701200157404,None,5,2.8643253999762237,None,42.34776100004092,k,0.5024081999436021,None,None,42.881327299866825,42.881635499652475,45.8809968996793,45.88103389972821,46.880112799815834,46.88014169968665,48.37956029968336,,,,,,,2,0,2,0,8,0,8,0,694.2042954000644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.34776100004092,694.1891530002467,694.2042954000644,694.2042954000644,694.2042954000644,694.2042954000644,694.7226337003522,k,0.5024081999436021,None,right,0,8,1,4,58,1,None,42.881327299866825,42.881635499652475,694.7230251999572,694.7387446002103,694.7387446002103,697.7381245000288,697.7381245000288,697.7223217003047,45.8809968996793,45.88103389972821,697.730688800104,697.7381245000288,697.7381245000288,698.7370351999998,698.7370351999998,698.7214575000107,stimuli/box_empty_transparent.png,46.880112799815834,46.88014169968665,698.7215281003155,698.7370351999998,700.2375640999526,700.2209045002237,48.37956029968336,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
9,0,9,space,23.511701200157404,None,5,2.8643253999762237,None,48.38128999993205,k,1.1458654999732971,None,None,49.54765779990703,49.54801179980859,51.046964899636805,51.047007099725306,52.04662499995902,52.046654199715704,54.046045299619436,,,,,,,2,0,2,0,9,0,9,0,700.2375640999526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.38128999993205,700.2226819000207,700.2375640999526,700.2375640999526,700.2375640999526,700.2375640999526,701.3889374001883,k,1.1458654999732971,None,right,1,8,2,4,59,2,None,49.54765779990703,49.54801179980859,701.3894127001986,701.4042420000769,701.4042420000769,702.9048216999508,702.9048216999508,702.8882838003337,51.046964899636805,51.047007099725306,702.8981358003803,702.9048216999508,702.9048216999508,703.9035187000409,703.9035187000409,703.887969400268,stimuli/box_coin_transparent.png,52.04662499995902,52.046654199715704,703.888040699996,703.9035187000409,705.9040630003437,705.8873805999756,54.046045299619436,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
10,0,10,space,23.511701200157404,None,5,2.8643253999762237,None,54.04760940000415,k,0.3759071999229491,None,None,54.44752789987251,54.44784469995648,55.94633089983836,55.94638129975647,56.9467050996609,56.94673499977216,57.94864870002493,,,,,,,2,0,2,0,10,0,10,0,705.9040630003437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.04760940000415,705.889002200216,705.9040630003437,705.9040630003437,705.9040630003437,705.9040630003437,706.2888327003457,k,0.3759071999229491,None,right,0,8,2,4,60,2,None,54.44752789987251,54.44784469995648,706.2892416999675,706.3041219003499,706.3041219003499,707.8044488001615,707.8044488001615,707.7876410000026,55.94633089983836,55.94638129975647,707.7983142002486,707.8044488001615,707.8044488001615,708.8036546004005,708.8036546004005,708.7880490003154,stimuli/box_empty_transparent.png,56.9467050996609,56.94673499977216,708.7881228001788,708.8036546004005,709.8054062002338,709.7899901000783,57.94864870002493,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
11,0,11,space,23.511701200157404,None,5,2.8643253999762237,None,57.950325899757445,k,0.27605060022324324,None,None,58.247975499834865,58.248336900025606,60.24636089988053,60.24640950001776,61.24699439993128,61.24702659994364,62.745747699867934,,,,,,,2,0,2,0,11,0,11,0,709.8054062002338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.950325899757445,709.7917174999602,709.8054062002338,709.8054062002338,709.8054062002338,709.8054062002338,710.0892399000004,k,0.27605060022324324,None,right,1,8,3,4,61,3,None,58.247975499834865,58.248336900025606,710.089732200373,710.1047318000346,710.1047318000346,712.1055847001262,712.1055847001262,712.0876731001772,60.24636089988053,60.24640950001776,712.0998395001516,712.1055847001262,712.1055847001262,,,713.0883365003392,stimuli/box_coin_transparent.png,61.24699439993128,61.24702659994364,713.0884148003533,713.103949600365,714.604122100398,714.5870937001891,62.745747699867934,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
12,0,12,space,23.511701200157404,None,5,2.8643253999762237,None,62.74734929995611,k,0.25703819980844855,None,None,63.03098209993914,63.031278599984944,64.03041310003027,64.03046309994534,65.0309031996876,65.03095159959048,68.04588039964437,,,,,,,2,0,2,0,12,0,12,0,714.604122100398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.74734929995611,714.5887414002791,714.604122100398,714.604122100398,714.604122100398,714.604122100398,714.8722777003422,k,0.25703819980844855,None,right,1,8,4,4,62,4,None,63.03098209993914,63.031278599984944,714.8726672003977,714.8879374000244,714.8879374000244,715.8891870002262,715.8891870002262,715.8717307001352,64.03041310003027,64.03046309994534,715.8832670999691,715.8891870002262,715.8891870002262,,,716.8722331002355,stimuli/box_coin_transparent.png,65.0309031996876,65.03095159959048,716.8723492999561,716.8877090001479,719.9038005000912,719.8872205000371,68.04588039964437,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
13,0,13,space,23.511701200157404,None,5,2.8643253999762237,None,68.04780019959435,k,0.23028789972886443,None,None,68.29676819965243,68.29707169998437,68.79712759982795,68.79716539988294,69.79730329988524,69.7973398999311,71.79707199987024,,,,,,,2,0,2,0,13,0,13,0,719.9038005000912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.04780019959435,719.8892036001198,719.9038005000912,719.9038005000912,719.9038005000912,719.9038005000912,720.13804610027,k,0.23028789972886443,None,right,0,8,4,4,63,4,None,68.29676819965243,68.29707169998437,720.1384666999802,720.1535481000319,720.1535481000319,720.6548697999679,720.6548697999679,720.6384515999816,68.79712759982795,68.79716539988294,720.6467363000847,720.6548697999679,720.6548697999679,,,721.6386419003829,stimuli/box_empty_transparent.png,69.79730329988524,69.7973398999311,721.638734200038,721.6539376000874,723.6545753004029,723.6384177999571,71.79707199987024,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
14,0,14,space,23.511701200157404,None,5,2.8643253999762237,None,71.7984994999133,k,0.27257200004532933,None,None,72.09766499977559,72.09792670002207,73.59593519987538,73.59597859997302,74.5962775000371,74.59631219971925,75.59652110002935,,,,,,,2,0,2,0,14,0,14,0,723.6545753004029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7984994999133,723.6398908002302,723.6545753004029,723.6545753004029,723.6545753004029,723.6545753004029,723.9389689001255,k,0.27257200004532933,None,right,0,8,4,4,64,4,None,72.09766499977559,72.09792670002207,723.9393156999722,723.9544464000501,723.9544464000501,725.4537835000083,725.4537835000083,725.4372576000169,73.59593519987538,73.59597859997302,725.4463602001779,725.4537835000083,725.4537835000083,,,726.4376101000234,stimuli/box_empty_transparent.png,74.5962775000371,74.59631219971925,726.4377044001594,726.4539920999669,727.4539645002224,727.4378667003475,75.59652110002935,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
15,0,15,space,23.511701200157404,None,5,2.8643253999762237,None,75.59794140001759,k,0.4983493001200259,None,None,76.11429889965802,76.11459010001272,77.1142960996367,77.11433439981192,78.12991609983146,78.12995249964297,80.13014249969274,,,,,,,2,0,2,0,15,0,15,0,727.4539645002224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.59794140001759,727.439332799986,727.4539645002224,727.4539645002224,727.4539645002224,727.4539645002224,727.955571600236,k,0.4983493001200259,None,right,1,8,5,4,65,5,None,76.11429889965802,76.11459010001272,727.9559801002033,727.9704838003963,727.9704838003963,728.9725512000732,728.9725512000732,728.9556219000369,77.1142960996367,77.11433439981192,728.9654632001184,728.9725512000732,728.9725512000732,,,729.971246200148,stimuli/box_coin_transparent.png,78.12991609983146,78.12995249964297,729.971343100071,729.9867162001319,731.9874667003751,731.9714886001311,80.13014249969274,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
16,0,16,space,23.511701200157404,None,5,2.8643253999762237,None,80.13162430003285,j,0.5596642000600696,None,None,80.71412249980494,80.71451239986345,82.71330599999055,82.71334899961948,83.71285340003669,83.71289049973711,84.71185059985146,,,,,,,2,0,2,0,16,0,16,0,731.9874667003751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.13162430003285,731.9730163002387,731.9874667003751,731.9874667003751,731.9874667003751,731.9874667003751,732.5554266003892,j,0.5596642000600696,None,right,1,8,5,4,65,5,None,80.71412249980494,80.71451239986345,732.5559028000571,732.5702955001034,732.5702955001034,734.5703588002361,734.5703588002361,734.5546281002462,82.71330599999055,82.71334899961948,734.5630052001216,734.5703588002361,734.5703588002361,735.5700459000655,735.5700459000655,735.5541920000687,stimuli/box_empty_transparent.png,83.71285340003669,83.71289049973711,735.5542870000936,735.5700459000655,736.5697864000686,736.5531979999505,84.71185059985146,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
17,0,17,space,23.511701200157404,None,5,2.8643253999762237,None,84.71340909972787,j,0.2965513002127409,None,None,85.02978929970413,85.03015440003946,86.02976419962943,86.02980169979855,87.03015169966966,87.03018329991028,88.02951220003888,,,,,,,2,0,2,0,17,0,17,0,736.5697864000686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.71340909972787,736.5548012000509,736.5697864000686,736.5697864000686,736.5697864000686,736.5697864000686,736.87107880041,j,0.2965513002127409,None,right,1,8,5,4,65,5,None,85.02978929970413,85.03015440003946,736.8715542000718,736.8866387000307,736.8866387000307,737.8869130001403,737.8869130001403,737.8710894002579,86.02976419962943,86.02980169979855,737.8792073000222,737.8869130001403,737.8869130001403,738.8871395001188,738.8871395001188,738.871494800318,stimuli/box_empty_transparent.png,87.03015169966966,87.03018329991028,738.8715699003078,738.8871395001188,739.8868038002402,739.870857000351,88.02951220003888,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
18,0,18,space,23.511701200157404,None,5,2.8643253999762237,None,88.03133270004764,j,1.4314382001757622,None,['j'],89.48041139962152,89.48080409970134,92.97941479971632,92.97945609968156,93.9793793996796,93.97941070003435,95.9946550000459,[0.31658679991960526],[0.118694799952209],,,,,2,0,2,0,18,0,18,0,739.8868038002402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.03133270004764,739.8727241000161,739.8868038002402,739.8868038002402,739.8868038002402,739.8868038002402,741.3216445003636,j,1.4314382001757622,None,right,1,8,5,4,65,5,['j'],89.48041139962152,89.48080409970134,741.322200300172,741.3370803003199,741.3370803003199,744.8364284001291,744.8364284001291,744.8207344003022,92.97941479971632,92.97945609968156,744.8293624999933,744.8364284001291,744.8364284001291,745.8367234002799,745.8367234002799,745.8207199000753,stimuli/box_empty_transparent.png,93.9793793996796,93.97941070003435,745.8207941004075,745.8367234002799,747.8527113003656,747.8359934999608,95.9946550000459,,,,,,,,,,,,[0.31658679991960526],[0.118694799952209],,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
