thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
38,0,38,space,17.463269299827516,None,5,4.836113899946213,None,192.59571949997917,j,None,193.2618296998553,193.2621683999896,194.26493559964,194.2650037999265,195.27818709984422,195.27822019997984,196.7784993997775,0.6467073000967503,None,,,,,,,1,0,1,0,38,0,38,0,596.1301576998085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.59571949997917,596.1151508996263,596.1301576998085,596.1301576998085,596.1301576998085,596.1301576998085,596.7811463996768,j,left,0,15,3,4,49,16,None,193.2618296998553,193.2621683999896,596.7815974997357,596.7966984999366,596.7966984999366,597.7992284996435,597.7992284996435,597.7842743997462,194.26493559964,194.2650037999265,597.7937292000279,597.7992284996435,597.7992284996435,,,598.7975614997558,stimuli/box_empty_transparent.png,195.27818709984422,195.27822019997984,598.7976433997974,598.8132489998825,600.3140308000147,600.297878399957,196.7784993997775,0.6467073000967503,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
39,0,39,space,17.463269299827516,None,5,4.836113899946213,None,196.78000419959426,j,None,197.24634399963543,197.2467644000426,198.24441089993343,198.24445439968258,199.24507199972868,199.24510549986735,200.2451326996088,0.4437396000139415,None,,,,,,,1,0,1,0,39,0,39,0,600.3140308000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.78000419959426,600.2994283000007,600.3140308000147,600.3140308000147,600.3140308000147,600.3140308000147,600.7656759996898,j,left,1,15,4,4,50,17,None,197.24634399963543,197.2467644000426,600.76619330002,600.7804928999394,600.7804928999394,601.7820709999651,601.7820709999651,601.7637592996471,198.24441089993343,198.24445439968258,601.7767661996186,601.7820709999651,601.7820709999651,,,602.7644469998777,stimuli/box_coin_transparent.png,199.24507199972868,199.24510549986735,602.764528399799,602.7802248997614,603.7811749000102,603.7645099996589,200.2451326996088,0.4437396000139415,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
40,0,40,space,17.463269299827516,None,5,4.836113899946213,None,200.2469417997636,j,['k'],201.1297222999856,201.13005119981244,202.62946960004047,202.62950519984588,203.62897069985047,203.6290075997822,204.62692089984193,0.8544075000099838,None,[0.3994521996937692],[0.09525170037522912],,,,,1,0,1,0,40,0,40,0,603.7811749000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.2469417997636,603.7663717996329,603.7811749000102,603.7811749000102,603.7811749000102,603.7811749000102,604.6490239999257,j,left,1,15,5,4,51,18,['k'],201.1297222999856,201.13005119981244,604.6494738999754,604.6641023997217,604.6641023997217,606.1641338998452,606.1641338998452,606.1488261995837,202.62946960004047,202.62950519984588,606.1588631998748,606.1641338998452,606.1641338998452,607.1635507997125,607.1635507997125,607.1483405996114,stimuli/box_coin_transparent.png,203.62897069985047,203.6290075997822,607.1484292997047,607.1635507997125,608.1633780999109,608.146297399886,204.62692089984193,0.8544075000099838,None,[0.3994521996937692],[0.09525170037522912],,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
41,0,41,space,17.463269299827516,None,5,4.836113899946213,None,204.62866010004655,j,None,205.79709259979427,205.79743909975514,206.79600550001487,206.79604819975793,207.79517669975758,207.79521219991148,210.7944793999195,1.149286599829793,None,,,,,,,1,0,1,0,41,0,41,0,608.1633780999109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.62866010004655,608.1480915998109,608.1633780999109,608.1633780999109,608.1633780999109,608.1633780999109,609.316428499762,j,left,1,15,6,4,52,19,None,205.79709259979427,205.79743909975514,609.316863599699,609.3306724997237,609.3306724997237,610.331022599712,610.331022599712,610.3153565996327,206.79600550001487,206.79604819975793,610.325481900014,610.331022599712,610.331022599712,611.3307763999328,611.3307763999328,611.3145496998914,stimuli/box_coin_transparent.png,207.79517669975758,207.79521219991148,611.3146395999938,611.3307763999328,614.3303185999393,614.3138527995907,210.7944793999195,1.149286599829793,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
42,0,42,space,17.463269299827516,None,5,4.836113899946213,None,210.79660329967737,k,None,211.0792254996486,211.07953900005668,213.0783223998733,213.07836019992828,214.07843620004132,214.07847409974784,217.5776891000569,0.25477479957044125,None,,,,,,,1,0,1,0,42,0,42,0,614.3303185999393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.79660329967737,614.3160401997156,614.3303185999393,614.3303185999393,614.3303185999393,614.3303185999393,614.5985421999358,k,left,1,15,6,4,52,19,None,211.0792254996486,211.07953900005668,614.5989664997905,614.6138324998319,614.6138324998319,616.6133237998001,616.6133237998001,616.5976772997528,213.0783223998733,213.07836019992828,616.6066022999585,616.6133237998001,616.6133237998001,617.6132996999659,617.6132996999659,617.5978092998266,stimuli/box_empty_transparent.png,214.07843620004132,214.07847409974784,617.5979014998302,617.6132996999659,621.1136990999803,621.0970653998666,217.5776891000569,0.25477479957044125,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
43,0,43,space,17.463269299827516,None,5,4.836113899946213,None,217.57954089995474,j,None,217.9954951996915,217.99581009987742,218.994890099857,218.99492629989982,219.99539459962398,219.99542529974133,221.99431059975177,0.3884414997883141,None,,,,,,,1,0,1,0,43,0,43,0,621.1136990999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.57954089995474,621.0989713999443,621.1136990999803,621.1136990999803,621.1136990999803,621.1136990999803,621.5148295997642,j,left,0,15,6,4,53,19,None,217.9954951996915,217.99581009987742,621.515232199803,621.5303443996236,621.5303443996236,622.5306362998672,622.5306362998672,622.514247499872,218.994890099857,218.99492629989982,622.5225815996528,622.5306362998672,622.5306362998672,623.529923599679,623.529923599679,623.5147726996802,stimuli/box_empty_transparent.png,219.99539459962398,219.99542529974133,623.5148551999591,623.529923599679,625.5302226999775,625.5136853000149,221.99431059975177,0.3884414997883141,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
44,0,44,space,17.463269299827516,None,5,4.836113899946213,None,221.99605709966272,j,None,222.2954736999236,222.2958735995926,224.794348299969,224.79438410000876,225.79446719959378,225.79449869971722,227.79466169979423,0.2821047999896109,None,,,,,,,1,0,1,0,44,0,44,0,625.5302226999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.99605709966272,625.5154877998866,625.5302226999775,625.5302226999775,625.5302226999775,625.5302226999775,625.8147883997299,j,left,1,15,7,4,54,20,None,222.2954736999236,222.2958735995926,625.8153025996871,625.8307571997866,625.8307571997866,628.3297806996852,628.3297806996852,628.3137076999992,224.794348299969,224.79438410000876,628.3235329999588,628.3297806996852,628.3297806996852,629.3305127997883,629.3305127997883,629.3138424996287,stimuli/box_coin_transparent.png,225.79446719959378,225.79449869971722,629.3139180997387,629.3305127997883,631.3301605000161,631.3140366999432,227.79466169979423,0.2821047999896109,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
45,0,45,space,17.463269299827516,None,5,4.836113899946213,None,227.79650699999183,j,None,228.3788080997765,228.3792016999796,229.377741899807,229.37778159976006,230.3767838999629,230.37681979965419,231.3770701000467,0.5516979000531137,None,,,,,,,1,0,1,0,45,0,45,0,631.3301605000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.79650699999183,631.315936899744,631.3301605000161,631.3301605000161,631.3301605000161,631.3301605000161,631.8981347996742,j,left,1,15,8,4,55,21,None,228.3788080997765,228.3792016999796,631.8986295997165,631.9134080996737,631.9134080996737,632.9128845999949,632.9128845999949,632.8970848997124,229.377741899807,229.37778159976006,632.907157599926,632.9128845999949,632.9128845999949,633.9130941997282,633.9130941997282,633.896156499628,stimuli/box_coin_transparent.png,230.3767838999629,230.37681979965419,633.8962454996072,633.9130941997282,634.9135382999666,634.8964494997635,231.3770701000467,0.5516979000531137,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
46,0,46,space,17.463269299827516,None,5,4.836113899946213,None,231.37859109975398,j,None,231.9620749996975,231.96241209981963,233.9604992000386,233.96053599985316,234.9611198999919,234.9611549996771,235.9607751998119,0.5622227001003921,None,,,,,,,1,0,1,0,46,0,46,0,634.9135382999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.37859109975398,634.8980150995776,634.9135382999666,634.9135382999666,634.9135382999666,634.9135382999666,635.4814100000076,j,left,0,15,8,4,56,21,None,231.9620749996975,231.96241209981963,635.4818344996311,635.4962772997096,635.4962772997096,637.496059099678,637.496059099678,637.4798538996838,233.9604992000386,233.96053599985316,637.4883770998567,637.496059099678,637.496059099678,638.4957261998206,638.4957261998206,638.4804918998852,stimuli/box_empty_transparent.png,234.9611198999919,234.9611549996771,638.480578399729,638.4957261998206,639.4964880999178,639.4801552998833,235.9607751998119,0.5622227001003921,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
47,0,47,space,17.463269299827516,None,5,4.836113899946213,None,235.96231989981607,j,None,236.49464699998498,236.4949709000066,239.4942383999005,239.49427649984136,240.494706899859,240.49474080000073,242.0106032998301,0.4998798999004066,None,,,,,,,1,0,1,0,47,0,47,0,639.4964880999178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.96231989981607,639.481743699871,639.4964880999178,639.4964880999178,639.4964880999178,639.4964880999178,640.0139804999344,j,left,0,15,8,4,57,21,None,236.49464699998498,236.4949709000066,640.0143936998211,640.0298484996893,640.0298484996893,643.0294018997811,643.0294018997811,643.0135955000296,239.4942383999005,239.49427649984136,643.0219022999518,643.0294018997811,643.0294018997811,,,644.0140702999197,stimuli/box_empty_transparent.png,240.494706899859,240.49474080000073,644.0141633995809,644.0320774996653,645.5461475998163,645.5299798999913,242.0106032998301,0.4998798999004066,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
48,0,48,space,17.463269299827516,None,5,4.836113899946213,None,242.01237949961796,j,None,242.36097579961643,242.36136789992452,243.86000570002943,243.86005009990185,244.87710719974712,244.87713879998773,248.37656029965729,0.32768600014969707,None,,,,,,,1,0,1,0,48,0,48,0,645.5461475998163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.01237949961796,645.5318092997186,645.5461475998163,645.5461475998163,645.5461475998163,645.5461475998163,645.8802919997834,j,left,1,15,9,4,58,22,None,242.36097579961643,242.36136789992452,645.8807969996706,645.8955051996745,645.8955051996745,647.3973122998141,647.3973122998141,647.3793558999896,243.86000570002943,243.86005009990185,647.3913149996661,647.3973122998141,647.3973122998141,,,648.3964815000072,stimuli/box_coin_transparent.png,244.87710719974712,244.87713879998773,648.396560699679,648.4128570999019,651.9129606997594,651.8959390996024,248.37656029965729,0.32768600014969707,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
49,0,49,space,17.463269299827516,None,5,4.836113899946213,None,248.37804399989545,j,None,248.79478659993038,248.79512349981815,250.2928876997903,250.2929246998392,251.2931411997415,251.29317259974778,251.293772299774,0.3866820000112057,None,,,,,,,1,0,1,0,49,0,49,0,651.9129606997594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.37804399989545,651.8974683997221,651.9129606997594,651.9129606997594,651.9129606997594,651.9129606997594,652.3141210000031,j,left,1,15,10,4,59,23,None,248.79478659993038,248.79512349981815,652.3145461999811,652.3290599999018,652.3290599999018,653.8287429995835,653.8287429995835,653.8122366997413,250.2928876997903,250.2929246998392,653.8234828999266,653.8287429995835,653.8287429995835,,,654.8125155996531,stimuli/box_coin_transparent.png,251.2931411997415,251.29317259974778,654.8125955997966,654.8302813000046,654.8302813000046,654.8131563998759,251.293772299774,0.3866820000112057,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
1,0,1,space,17.463269299827516,None,5,4.836113899946213,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.8264701999724,654.8302813000046,658.8280738997273,658.828174599912,658.8444884000346,707.0116158998571,706.994859199971,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
0,0,0,space,4.9157845000736415,None,5,2.147760699968785,None,0.0017071003094315529,j,None,1.2670106003060937,1.2674242001958191,2.2824830999597907,2.282527200412005,3.2830893001519144,3.283132500015199,5.282777400221676,1.2338744001463056,None,,,,,,,2,0,2,0,0,0,0,0,714.1273324997164,,,,,,,,,,,,,,,,706.9950319998898,707.0116158998571,707.0116158998571,711.9442087998614,space,4.9157845000736415,None,711.9443263998255,711.9597539999522,711.9597539999522,714.1112044998445,5,2.147760699968785,None,0.0017071003094315529,714.1129834996536,714.1273324997164,714.1273324997164,714.1273324997164,714.1273324997164,715.3781968997791,j,right,1,12,0,5,59,0,None,1.2670106003060937,1.2674242001958191,715.3787018000148,715.3944715997204,715.3944715997204,716.4103603996336,716.4103603996336,716.3936912999488,2.2824830999597907,2.282527200412005,716.4031362999231,716.4103603996336,716.4103603996336,,,717.3943080999888,stimuli/box_empty_transparent.png,3.2830893001519144,3.283132500015199,717.394415799994,717.4105587997474,719.4105428997427,719.3940093996935,5.282777400221676,1.2338744001463056,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
1,0,1,space,4.9157845000736415,None,5,2.147760699968785,None,5.284240500070155,k,None,5.916691100224853,5.91713900025934,7.416315800044686,7.416353899985552,8.416131400037557,8.416171499993652,9.915882000233978,0.6035956996493042,None,,,,,,,2,0,2,0,1,0,1,0,719.4105428997427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.284240500070155,719.3955174996518,719.4105428997427,719.4105428997427,719.4105428997427,719.4105428997427,720.027840399649,k,right,1,12,1,5,60,1,None,5.916691100224853,5.91713900025934,720.0284337997437,720.0431201998144,720.0431201998144,721.5437374999747,721.5437374999747,721.5275250999257,7.416315800044686,7.416353899985552,721.5372559996322,721.5437374999747,721.5437374999747,722.5428786999546,722.5428786999546,722.5273557999171,stimuli/box_coin_transparent.png,8.416131400037557,8.416171499993652,722.5274526998401,722.5428786999546,724.0435710996389,724.0271145999432,9.915882000233978,0.6035956996493042,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
2,0,2,space,4.9157845000736415,None,5,2.147760699968785,None,9.917362700216472,None,None,11.416394200176,11.416478000115603,12.416407100390643,12.416450000368059,13.415863300208002,13.415905100293458,16.416622000280768,,,,,,,,,2,0,2,0,2,0,2,0,724.0435710996389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.917362700216472,724.0286396997981,724.0435710996389,724.0435710996389,724.0435710996389,724.0435710996389,725.5275791999884,None,right,1,12,1,5,60,1,None,11.416394200176,11.416478000115603,725.5277563999407,725.5434876997024,725.5434876997024,726.5435654995963,726.5435654995963,726.5276077999733,12.416407100390643,12.416450000368059,726.536500999704,726.5435654995963,726.5435654995963,727.5424564997666,727.5424564997666,727.5270871999674,no selection made,13.415863300208002,13.415905100293458,727.5271851997823,727.5424564997666,730.5433378997259,730.5278492998332,16.416622000280768,,,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
3,0,3,space,4.9157845000736415,None,5,2.147760699968785,None,16.41818780032918,j,None,16.817020300310105,16.81735230004415,18.816912699956447,18.816949100233614,19.81514389999211,19.815180300269276,20.816140600014478,0.3758962000720203,None,,,,,,,2,0,2,0,3,0,3,0,730.5433378997259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41818780032918,730.5294647999108,730.5433378997259,730.5433378997259,730.5433378997259,730.5433378997259,730.9282065997832,j,right,1,12,1,5,60,1,None,16.817020300310105,16.81735230004415,730.9286272996105,730.9437932996079,730.9437932996079,732.9431583997793,732.9431583997793,732.9281215998344,18.816912699956447,18.816949100233614,732.9362851995975,732.9431583997793,732.9431583997793,733.9421669999138,733.9421669999138,733.9263717997819,stimuli/box_empty_transparent.png,19.81514389999211,19.815180300269276,733.926458099857,733.9421669999138,734.9436230999418,734.9273723997176,20.816140600014478,0.3758962000720203,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
4,0,4,space,4.9157845000736415,None,5,2.147760699968785,None,20.817605700343847,j,None,21.63379430025816,21.63412330020219,22.632848700042814,22.632891400251538,23.632870899979025,23.632909700274467,26.13251670030877,0.7881348002701998,None,,,,,,,2,0,2,0,4,0,4,0,734.9436230999418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.817605700343847,734.928882799577,734.9436230999418,734.9436230999418,734.9436230999418,734.9436230999418,735.7449832996354,j,right,1,12,1,5,60,1,None,21.63379430025816,21.63412330020219,735.7453982997686,735.7604683996178,735.7604683996178,736.7605330999941,736.7605330999941,736.7440506997518,22.632848700042814,22.632891400251538,736.7523743999191,736.7605330999941,736.7605330999941,737.7602622997947,737.7602622997947,737.7440960998647,stimuli/box_empty_transparent.png,23.632870899979025,23.632909700274467,737.744189299643,737.7602622997947,740.2605469999835,740.2437483998947,26.13251670030877,0.7881348002701998,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
5,0,5,space,4.9157845000736415,None,5,2.147760699968785,None,26.13403860013932,k,None,26.56669960031286,26.567021700087935,30.066498400177807,30.06653519999236,31.064876600168645,31.06491250032559,33.06595480022952,0.400069999974221,None,,,,,,,2,0,2,0,5,0,5,0,740.2605469999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.13403860013932,740.2453157999553,740.2605469999835,740.2605469999835,740.2605469999835,740.2605469999835,740.6778874997981,k,right,1,12,2,5,61,2,None,26.56669960031286,26.567021700087935,740.678298200015,740.6934732999653,740.6934732999653,744.1929252999835,744.1929252999835,744.1777053996921,30.066498400177807,30.06653519999236,744.1874336996116,744.1929252999835,744.1929252999835,745.1918132998981,745.1918132998981,745.1761029995978,stimuli/box_coin_transparent.png,31.064876600168645,31.06491250032559,745.17619239958,745.1918132998981,747.1934747998603,747.1771847996861,33.06595480022952,0.400069999974221,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
6,0,6,space,4.9157845000736415,None,5,2.147760699968785,None,33.067829200066626,j,None,33.66628960007802,33.66661179997027,34.666808400303125,34.66684680012986,35.66577960038558,35.66581010026857,36.68087000027299,0.5801088996231556,None,,,,,,,2,0,2,0,6,0,6,0,747.1934747998603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.067829200066626,747.179112599697,747.1934747998603,747.1934747998603,747.1934747998603,747.1934747998603,747.7774769999087,j,right,1,12,2,5,61,2,None,33.66628960007802,33.66661179997027,747.7778874998912,747.792837199755,747.792837199755,748.792729199864,748.792729199864,748.7780174999498,34.666808400303125,34.66684680012986,748.7868352998048,748.792729199864,748.792729199864,749.7928808997385,749.7928808997385,749.7770086997189,stimuli/box_empty_transparent.png,35.66577960038558,35.66581010026857,749.7770829997025,749.7928808997385,750.8089505997486,750.7920996998437,36.68087000027299,0.5801088996231556,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
7,0,7,space,4.9157845000736415,None,5,2.147760699968785,None,36.68258800031617,j,None,37.2334141000174,37.23374110041186,39.23145300010219,39.23148970026523,40.24774510040879,40.24778060009703,42.247675199992955,0.5192675003781915,None,,,,,,,2,0,2,0,7,0,7,0,750.8089505997486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.68258800031617,750.7938726996072,750.8089505997486,750.8089505997486,750.8089505997486,750.8089505997486,751.3446018998511,j,right,1,12,2,5,61,2,None,37.2334141000174,37.23374110041186,751.3450162997469,751.3593106996268,751.3593106996268,753.3599917995743,753.3599917995743,753.3426629998721,39.23145300010219,39.23148970026523,753.3509474997409,753.3599917995743,753.3599917995743,,,754.3589662997983,stimuli/box_empty_transparent.png,40.24774510040879,40.24778060009703,754.3590585999191,754.3748896997422,756.3753247000277,756.3589041000232,42.247675199992955,0.5192675003781915,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
8,0,8,space,4.9157845000736415,None,5,2.147760699968785,None,42.249416700098664,k,None,42.882154300343245,42.882393800187856,45.88123450009152,45.88127540005371,46.881170000415295,46.88120510010049,48.38097080029547,0.6082295002415776,None,,,,,,,2,0,2,0,8,0,8,0,756.3753247000277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.249416700098664,756.3606951995753,756.3753247000277,756.3753247000277,756.3753247000277,756.3753247000277,756.9933422999457,k,right,0,12,2,5,62,2,None,42.882154300343245,42.882393800187856,756.993668299634,757.0088774999604,757.0088774999604,760.0089523997158,760.0089523997158,759.9924384998158,45.88123450009152,45.88127540005371,760.0006715999916,760.0089523997158,760.0089523997158,761.008324699942,761.008324699942,760.992395399604,stimuli/box_empty_transparent.png,46.881170000415295,46.88120510010049,760.9924824996851,761.008324699942,762.5087538999505,762.4921997999772,48.38097080029547,0.6082295002415776,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
9,0,9,space,4.9157845000736415,None,5,2.147760699968785,None,48.38271850021556,j,None,48.86608360009268,48.866491000168025,50.36561910016462,50.36566420039162,51.364284000359476,51.36431850027293,53.36371930036694,0.4631064999848604,None,,,,,,,2,0,2,0,9,0,9,0,762.5087538999505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.38271850021556,762.494005699642,762.5087538999505,762.5087538999505,762.5087538999505,762.5087538999505,762.9772483999841,j,right,0,12,2,5,62,2,None,48.86608360009268,48.866491000168025,762.9777727997862,762.992014599964,762.992014599964,764.4923323998228,764.4923323998228,764.4768244000152,50.36561910016462,50.36566420039162,764.4853921998292,764.4923323998228,764.4923323998228,765.4912565997802,765.4912565997802,765.4755110996775,stimuli/box_empty_transparent.png,51.364284000359476,51.36431850027293,765.4755937997252,765.4912565997802,767.4917805995792,767.4749436997809,53.36371930036694,0.4631064999848604,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
10,0,10,space,4.9157845000736415,None,5,2.147760699968785,None,53.365841899998486,j,None,53.86488640028983,53.86534040002152,55.36406400008127,55.36410700017586,56.38070290023461,56.380733400117606,57.3971792999655,0.4686318002641201,None,,,,,,,2,0,2,0,10,0,10,0,767.4917805995792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.365841899998486,767.4771308996715,767.4917805995792,767.4917805995792,767.4917805995792,767.4917805995792,767.9760445998982,j,right,0,12,2,5,62,2,None,53.86488640028983,53.86534040002152,767.976630399935,767.9917012997903,767.9917012997903,769.4929448999465,769.4929448999465,769.4752694997005,55.36406400008127,55.36410700017586,769.4863632000051,769.4929448999465,769.4929448999465,,,770.4919305997901,stimuli/box_empty_transparent.png,56.38070290023461,56.380733400117606,770.4920061999001,770.5088773998432,771.5248517999426,771.5084111997858,57.3971792999655,0.4686318002641201,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
