thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,space,4.819251100067049,None,5,4.557941099861637,None,205.0701238999609,j,0.4425556999631226,None,None,205.53589419997297,205.53618329996243,207.5506755998358,207.55072849988937,208.56605339981616,208.56610279995948,212.07989469985478,,,,,,,2,0,2,0,42,0,42,0,1096.4576787999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0701238999609,1096.4429552000947,1096.4576787999831,1096.4576787999831,1096.4576787999831,1096.4576787999831,1096.9086301000789,j,0.4425556999631226,None,right,0,15,4,8,91,24,None,205.53589419997297,205.53618329996243,1096.9090059001464,1096.9240685999393,1096.9240685999393,1098.9447306999937,1098.9447306999937,1098.923413499957,207.5506755998358,207.55072849988937,1098.9375511000399,1098.9447306999937,1098.9447306999937,1099.938815600006,stimuli/box_empty_transparent.png,208.56605339981616,208.56610279995948,1099.938940800028,1099.954960900126,1103.4689342000056,1103.4526611999609,212.07989469985478,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
43,0,43,space,4.819251100067049,None,5,4.557941099861637,None,212.08237329986878,k,0.3376321999821812,None,None,212.44846879993565,212.4488683999516,213.446361299837,213.44641710002907,214.46111459983513,214.46116209984757,216.47702779993415,,,,,,,2,0,2,0,43,0,43,0,1103.4689342000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.08237329986878,1103.4552243999206,1103.4689342000056,1103.4689342000056,1103.4689342000056,1103.4689342000056,1103.8211624000687,k,0.3376321999821812,None,right,1,15,5,8,92,25,None,212.44846879993565,212.4488683999516,1103.8217092000414,1103.8357377001084,1103.8357377001084,1104.8440793000627,1104.8440793000627,1104.819048400037,213.446361299837,213.44641710002907,1104.8366874000058,1104.8440793000627,1104.8440793000627,1105.833877200028,stimuli/box_coin_transparent.png,214.46111459983513,214.46116209984757,1105.8339972000103,1105.8501422000118,1107.865906600142,1107.8497909000143,216.47702779993415,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
44,0,44,space,4.819251100067049,None,5,4.557941099861637,None,216.47954960004427,k,0.4312118999660015,None,None,216.92809819988906,216.92849719990045,219.4412894998677,219.44134339992888,220.45679509988986,220.45684230001643,222.47206149995327,,,,,,,2,0,2,0,44,0,44,0,1107.865906600142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.47954960004427,1107.8524036000017,1107.865906600142,1107.865906600142,1107.865906600142,1107.865906600142,1108.3007948999293,k,0.4312118999660015,None,right,1,15,6,8,93,26,None,216.92809819988906,216.92849719990045,1108.3013385999948,1108.3158177000005,1108.3158177000005,1110.8383717001416,1110.8383717001416,1110.8140181000344,219.4412894998677,219.44134339992888,1110.831084500067,1110.8383717001416,1110.8383717001416,1111.8295573000796,stimuli/box_coin_transparent.png,220.45679509988986,220.45684230001643,1111.829681500094,1111.8455736001488,1113.8609100000467,1113.8448234000243,222.47206149995327,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
45,0,45,space,4.819251100067049,None,5,4.557941099861637,None,222.47454039985314,k,0.3444639998488128,None,None,222.8400780998636,222.84047639998607,223.83849620004185,223.8385513999965,224.85318939993158,224.85323919984512,225.85257770004682,,,,,,,2,0,2,0,45,0,45,0,1113.8609100000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.47454039985314,1113.8474254000466,1113.8609100000467,1113.8609100000467,1113.8609100000467,1113.8609100000467,1114.2127760001458,k,0.3444639998488128,None,right,1,15,7,8,94,27,None,222.8400780998636,222.84047639998607,1114.2133170000743,1114.2273025000468,1114.2273025000468,1115.2362466000486,1115.2362466000486,1115.2112253999803,223.83849620004185,223.8385513999965,1115.228798400145,1115.2362466000486,1115.2362466000486,1116.225943800062,stimuli/box_coin_transparent.png,224.85318939993158,224.85323919984512,1116.2260748001281,1116.2416362001095,1117.2414198999759,1117.225342300022,225.85257770004682,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
46,0,46,space,4.819251100067049,None,5,4.557941099861637,None,225.85497480002232,k,0.3573893001303077,None,None,226.2366809998639,226.23709849989973,228.25116589991376,228.25122019997798,229.2660039998591,229.26605079998262,230.265354400035,,,,,,,2,0,2,0,46,0,46,0,1117.2414198999759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.85497480002232,1117.2278293001,1117.2414198999759,1117.2414198999759,1117.2414198999759,1117.2414198999759,1117.609289899934,k,0.3573893001303077,None,right,1,15,8,8,95,28,None,226.2366809998639,226.23709849989973,1117.6099396999925,1117.6247656000778,1117.6247656000778,1119.649251600029,1119.649251600029,1119.6238874001428,228.25116589991376,228.25122019997798,1119.6414278000593,1119.649251600029,1119.649251600029,1120.6387648000382,stimuli/box_coin_transparent.png,229.2660039998591,229.26605079998262,1120.6388859001454,1120.6549122999422,1121.6544347000308,1121.6381236000452,230.265354400035,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
47,0,47,space,4.819251100067049,None,5,4.557941099861637,None,230.26784439990297,k,0.30723709985613823,None,None,230.60056669986807,230.60097089991905,233.61337869986892,233.61346529982984,234.62869889987633,234.62875150004402,236.14466749993153,,,,,,,2,0,2,0,47,0,47,0,1121.6544347000308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.26784439990297,1121.640734200133,1121.6544347000308,1121.6544347000308,1121.6544347000308,1121.6544347000308,1121.9732608001214,k,0.30723709985613823,None,right,1,15,9,8,96,29,None,230.60056669986807,230.60097089991905,1121.9738124001306,1121.9880318001378,1121.9880318001378,1125.0116850999184,1125.0116850999184,1124.986106999917,233.61337869986892,233.61346529982984,1125.0041815000586,1125.0116850999184,1125.0116850999184,1126.0014450999442,stimuli/box_coin_transparent.png,234.62869889987633,234.62875150004402,1126.0015873000957,1126.01736970013,1127.5334564000368,1127.5174308000132,236.14466749993153,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
48,0,48,space,4.819251100067049,None,5,4.557941099861637,None,236.14721309999004,k,0.5958862002007663,None,None,236.76227229996584,236.76267279987223,238.27661959989928,238.27667269995436,239.29141309997067,239.29145939997397,242.80589700001292,,,,,,,2,0,2,0,48,0,48,0,1127.5334564000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.14721309999004,1127.5200670999475,1127.5334564000368,1127.5334564000368,1127.5334564000368,1127.5334564000368,1128.1349679001141,k,0.5958862002007663,None,right,1,15,10,8,97,30,None,236.76227229996584,236.76267279987223,1128.1355133000761,1128.1493404000066,1128.1493404000066,1129.6749261999503,1129.6749261999503,1129.649348600069,238.27661959989928,238.27667269995436,1129.6669252000283,1129.6749261999503,1129.6749261999503,1130.6641754999291,stimuli/box_coin_transparent.png,239.29141309997067,239.29145939997397,1130.6643181000836,1130.680334100034,1134.195042700041,1134.1786593999714,242.80589700001292,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
49,0,49,space,4.819251100067049,None,5,4.557941099861637,None,242.80829189997166,k,0.4219640002120286,None,None,243.25719599984586,243.25759589998052,244.77093139989302,244.7709849998355,245.78610579995438,245.78615249996074,245.78692370001227,,,,,,,2,0,2,0,49,0,49,0,1134.195042700041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.80829189997166,1134.1811522999778,1134.195042700041,1134.195042700041,1134.195042700041,1134.195042700041,1134.6298808001447,k,0.4219640002120286,None,right,0,15,10,8,98,30,None,243.25719599984586,243.25759589998052,1134.6304369999561,1134.6442072000355,1134.6442072000355,1136.1655470000114,1136.1655470000114,1136.1436614000704,244.77093139989302,244.7709849998355,1136.1580455999356,1136.1655470000114,1136.1655470000114,1137.1588686001487,stimuli/box_empty_transparent.png,245.78610579995438,245.78615249996074,1137.1589876001235,1137.1955941000488,1137.1955941000488,1137.159698100062,245.78692370001227,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
2,0,2,space,4.819251100067049,None,5,4.557941099861637,None,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.190296899993,1137.1955941000488,1141.1720163000282,1141.1720984000713,1141.188533599954,1196.4115891000256,1196.395575700095,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.3957450999878,1196.3962876999285,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
