thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
4,0,4,space,4.319508599117398,None,5,1.0790919996798038,None,19.434738599695265,k,1.0020971996709704,None,None,20.46692129969597,20.467257499694824,21.48209029994905,21.48214379977435,22.482537399977446,22.482570099644363,24.982106399722397,,,,,,,1,0,1,0,4,0,4,0,334.5560431992635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.434738599695265,334.541413099505,334.5560431992635,334.5560431992635,334.5560431992635,334.5560431992635,335.5734904995188,k,1.0020971996709704,None,right,1,8,3,3,48,3,None,20.46692129969597,20.467257499694824,335.57393529918045,335.58996099978685,335.58996099978685,336.60621859971434,336.60621859971434,336.58868609927595,21.48209029994905,21.48214379977435,336.60102829989046,336.60621859971434,336.60621859971434,337.58916249964386,stimuli/box_coin_transparent.png,22.482537399977446,22.482570099644363,337.58924259990454,337.6050796993077,340.1060283994302,340.0887321000919,24.982106399722397,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
5,0,5,space,4.319508599117398,None,5,1.0790919996798038,None,24.983661100268364,j,0.3292723996564746,None,None,25.33282949961722,25.333174199797213,28.833254699595273,28.83329309988767,29.833119300194085,29.833150699734688,31.832180899567902,,,,,,,1,0,1,0,5,0,5,0,340.1060283994302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.983661100268364,340.0903368992731,340.1060283994302,340.1060283994302,340.1060283994302,340.1060283994302,340.4393975995481,j,0.3292723996564746,None,right,1,8,3,3,48,3,None,25.33282949961722,25.333174199797213,340.4398526996374,340.4548206999898,340.4548206999898,343.9550417996943,343.9550417996943,343.9398638997227,28.833254699595273,28.83329309988767,343.948056999594,343.9550417996943,343.9550417996943,344.9397460995242,stimuli/box_empty_transparent.png,29.833119300194085,29.833150699734688,344.9398203995079,344.9553408995271,346.9553513992578,346.93881139997393,31.832180899567902,344.9553408995271,344.9553408995271,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
6,0,6,space,4.319508599117398,None,5,1.0790919996798038,None,31.833646499551833,k,0.3204399002715945,None,None,32.183589399792254,32.184010500088334,33.1819105995819,33.181965299881995,34.18261030036956,34.182664999738336,35.18292529974133,,,,,,,1,0,1,0,6,0,6,0,346.9553513992578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.833646499551833,346.9403202999383,346.9553513992578,346.9553513992578,346.9553513992578,346.9553513992578,347.29014539998025,k,0.3204399002715945,None,right,0,8,3,3,49,3,None,32.183589399792254,32.184010500088334,347.29069709964097,347.30525479931384,347.30525479931384,348.3051480995491,348.3051480995491,348.288503699936,33.1819105995819,33.181965299881995,348.2972172992304,348.3051480995491,348.3051480995491,349.28921869955957,stimuli/box_empty_transparent.png,34.18261030036956,34.182664999738336,349.28935519978404,349.30566009972245,350.3046134999022,350.28955459967256,35.18292529974133,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
7,0,7,space,4.319508599117398,None,5,1.0790919996798038,None,35.18444089964032,k,0.33283420000225306,None,None,35.53347850032151,35.53378599975258,37.53294990025461,37.53298779949546,38.53240279946476,38.532433699816465,40.532172500155866,,,,,,,1,0,1,0,7,0,7,0,350.3046134999022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.18444089964032,350.2911158995703,350.3046134999022,350.3046134999022,350.3046134999022,350.3046134999022,350.64005149994045,k,0.33283420000225306,None,right,1,8,4,3,50,4,None,35.53347850032151,35.53378599975258,350.6404625000432,350.65463059954345,350.65463059954345,352.6549444999546,352.6549444999546,352.63956089969724,37.53294990025461,37.53298779949546,352.64957269933075,352.6549444999546,352.6549444999546,353.6390307992697,stimuli/box_coin_transparent.png,38.53240279946476,38.532433699816465,353.6391026992351,353.6550645995885,355.65513029973954,355.6388002997264,40.532172500155866,353.6550645995885,353.6550645995885,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
8,0,8,space,4.319508599117398,None,5,1.0790919996798038,None,40.53396639972925,k,0.08680339995771646,None,None,40.65029549971223,40.65060049947351,43.649020499549806,43.64905990008265,44.64937029965222,44.64940259978175,46.14817859977484,,,,,,,1,0,1,0,8,0,8,0,355.65513029973954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53396639972925,355.6406463999301,355.65513029973954,355.65513029973954,355.65513029973954,355.65513029973954,355.75686910003424,k,0.08680339995771646,None,right,1,8,5,3,51,5,None,40.65029549971223,40.65060049947351,355.7572780996561,355.7721075993031,355.7721075993031,358.77139010000974,358.77139010000974,358.7556275995448,43.649020499549806,43.64905990008265,358.76542679965496,358.77139010000974,358.77139010000974,359.7559969993308,stimuli/box_coin_transparent.png,44.64937029965222,44.64940259978175,359.7560720993206,359.77134139928967,361.2713217996061,361.25480909924954,46.14817859977484,359.77134139928967,359.77134139928967,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
9,0,9,space,4.319508599117398,None,5,1.0790919996798038,None,46.149634099565446,j,0.48972969967871904,None,None,46.66602750029415,46.66639999952167,48.1660051997751,48.16604209970683,49.165660799480975,49.16569729987532,51.18067029956728,,,,,,,1,0,1,0,9,0,9,0,361.2713217996061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.149634099565446,361.25630809925497,361.2713217996061,361.2713217996061,361.2713217996061,361.2713217996061,361.77259190008044,j,0.48972969967871904,None,right,1,8,5,3,51,5,None,46.66602750029415,46.66639999952167,361.77307789959013,361.78891689982265,361.78891689982265,363.2876229993999,363.2876229993999,363.2726160995662,48.1660051997751,48.16604209970683,363.2809766000137,363.2876229993999,363.2876229993999,364.27228479925543,stimuli/box_empty_transparent.png,49.165660799480975,49.16569729987532,364.27237250003964,364.28821359947324,366.3039402998984,366.28729399945587,51.18067029956728,364.28821359947324,364.28821359947324,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
10,0,10,space,4.319508599117398,None,5,1.0790919996798038,None,51.18287550006062,k,0.25641299970448017,None,None,51.46509149949998,51.46547709964216,52.96606680005789,52.966105699539185,53.965310299769044,53.965342899784446,54.96516119968146,,,,,,,1,0,1,0,10,0,10,0,366.3039402998984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.18287550006062,366.2895634993911,366.3039402998984,366.3039402998984,366.3039402998984,366.3039402998984,366.5716487998143,k,0.25641299970448017,None,right,0,8,5,3,52,5,None,51.46509149949998,51.46547709964216,366.5721645997837,366.5873654000461,366.5873654000461,368.0877722995356,368.0877722995356,368.07267459947616,52.96606680005789,52.966105699539185,368.0807157997042,368.0877722995356,368.0877722995356,369.0719358995557,stimuli/box_empty_transparent.png,53.965310299769044,53.965342899784446,369.0720123993233,369.08821219950914,370.08818379975855,370.0717913992703,54.96516119968146,369.08821219950914,369.08821219950914,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
11,0,11,space,4.319508599117398,None,5,1.0790919996798038,None,54.96663840021938,k,0.26839450001716614,None,None,55.266186700202525,55.266477700322866,57.264257499948144,57.264301399700344,58.26498010009527,58.265032599680126,59.76537910010666,,,,,,,1,0,1,0,11,0,11,0,370.08818379975855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.96663840021938,370.073313199915,370.08818379975855,370.08818379975855,370.08818379975855,370.08818379975855,370.3727623997256,k,0.26839450001716614,None,right,1,8,6,3,53,6,None,55.266186700202525,55.266477700322866,370.3731635995209,370.3878841996193,370.3878841996193,372.3878742996603,372.3878742996603,372.37086409982294,57.264257499948144,57.264301399700344,372.38146930001676,372.3878742996603,372.3878742996603,373.37159089930356,stimuli/box_coin_transparent.png,58.26498010009527,58.265032599680126,373.3717286000028,373.38730329927057,374.8881850996986,374.87200909946114,59.76537910010666,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
12,0,12,space,4.319508599117398,None,5,1.0790919996798038,None,59.766896800138056,k,0.6194682000204921,None,None,60.41605139989406,60.4164706999436,61.41616309992969,61.416204899549484,62.41559970006347,62.41563059948385,65.41509819962084,,,,,,,1,0,1,0,12,0,12,0,374.8881850996986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.766896800138056,374.8735712999478,374.8881850996986,374.8881850996986,374.8881850996986,374.8881850996986,375.52262159995735,k,0.6194682000204921,None,right,0,8,6,3,54,6,None,60.41605139989406,60.4164706999436,375.5231459001079,375.53762229997665,375.53762229997665,376.5373240998015,376.5373240998015,376.52276619989425,61.41616309992969,61.416204899549484,376.531316999346,376.5373240998015,376.5373240998015,377.5222261995077,stimuli/box_empty_transparent.png,62.41559970006347,62.41563059948385,377.5223003998399,377.53769369982183,380.53765069972724,380.5217284997925,65.41509819962084,377.53769369982183,377.53769369982183,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
13,0,13,space,4.319508599117398,None,5,1.0790919996798038,None,65.41659589949995,k,0.2872573994100094,None,None,65.73250740021467,65.7328313998878,66.23222019989043,66.23226420022547,67.23182999994606,67.23186890035868,69.23089380003512,,,,,,,1,0,1,0,13,0,13,0,380.53765069972724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.41659589949995,380.5232702996582,380.53765069972724,380.53765069972724,380.53765069972724,380.53765069972724,380.83907729946077,k,0.2872573994100094,None,right,1,8,7,3,55,7,None,65.73250740021467,65.7328313998878,380.8395090000704,380.85454309917986,380.85454309917986,381.35417489986867,381.35417489986867,381.33882229961455,66.23222019989043,66.23226420022547,381.3487849999219,381.35417489986867,381.35417489986867,382.3384534996003,stimuli/box_coin_transparent.png,67.23182999994606,67.23186890035868,382.33854489959776,382.3537129992619,384.3540851995349,384.3375212997198,69.23089380003512,382.3537129992619,382.3537129992619,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
14,0,14,space,4.319508599117398,None,5,1.0790919996798038,None,69.2324018003419,k,0.3309832001104951,None,None,69.58111449982971,69.58141709957272,71.0816572997719,71.08169549982995,72.08135879971087,72.08139009959996,73.08116810023785,,,,,,,1,0,1,0,14,0,14,0,384.3540851995349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2324018003419,384.33907679934055,384.3540851995349,384.3540851995349,384.3540851995349,384.3540851995349,384.68770079966635,k,0.3309832001104951,None,right,1,8,8,3,56,8,None,69.58111449982971,69.58141709957272,384.6880908999592,384.70378929935396,384.70378929935396,386.2038416992873,386.2038416992873,386.18826529942453,71.0816572997719,71.08169549982995,386.19806069973856,386.2038416992873,386.2038416992873,387.18798489961773,stimuli/box_coin_transparent.png,72.08135879971087,72.08139009959996,387.188060099259,387.20411229971796,388.20383640006185,388.1877933992073,73.08116810023785,387.20411229971796,387.20411229971796,,,,,,,,,,,,,,,,999999,right,no,None,2025-05-21_17h47.03.030,RL_out-of-scanner,2024.2.4,59.38750116072683,2025-05-21 17h47.19.278398 -0500,
