thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
32,0,32,space,17.695944199804217,None,5,1.9891633000224829,None,157.19628929998726,j,None,157.62920780014247,157.6296621998772,158.6290787998587,158.62911699991673,159.6295650000684,159.62960109999403,160.62922720005736,0.40481850039213896,None,,,,,2,0,2,0,32,0,32,0,856.089168000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.19628929998726,856.0742971999571,856.089168000035,856.089168000035,856.089168000035,856.089168000035,856.5070905000903,j,left,1,14,6,8,95,18,None,157.62920780014247,157.6296621998772,856.507668199949,856.5226298002526,856.5226298002526,857.5229552001692,857.5229552001692,857.507012899965,158.6290787998587,158.62911699991673,857.5166740003042,857.5229552001692,857.5229552001692,858.5075141000561,stimuli/box_coin_transparent.png,159.6295650000684,159.62960109999403,858.5076033002697,858.5228091999888,859.5230963001959,859.5071805003099,160.62922720005736,0.40481850039213896,None,858.5228091999888,858.5228091999888,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
33,0,33,space,17.695944199804217,None,5,1.9891633000224829,None,160.63071249984205,j,None,161.0957896998152,161.096129800193,163.0949066001922,163.0949488999322,164.0952039998956,164.09523680014536,165.59479080000892,0.4455017000436783,None,,,,,2,0,2,0,33,0,33,0,859.5230963001959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.63071249984205,859.5087125003338,859.5230963001959,859.5230963001959,859.5230963001959,859.5230963001959,859.97366899997,j,left,1,14,7,8,96,19,None,161.0957896998152,161.096129800193,859.9741356000304,859.9893725002185,859.9893725002185,861.9900249000639,861.9900249000639,861.9728394001722,163.0949066001922,163.0949488999322,861.9843708002008,861.9900249000639,861.9900249000639,862.973154600244,stimuli/box_coin_transparent.png,164.0952039998956,164.09523680014536,862.9732365002856,862.9886692999862,864.4900700999424,864.4727461999282,165.59479080000892,0.4455017000436783,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
34,0,34,space,17.695944199804217,None,5,1.9891633000224829,None,165.59629420004785,j,None,166.09767749998719,166.0980058000423,169.09472180018201,169.0947746001184,170.0952425999567,170.09528149990365,172.59520340012386,0.46706659998744726,None,,,,,2,0,2,0,34,0,34,0,864.4900700999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.59629420004785,864.4742952003144,864.4900700999424,864.4900700999424,864.4900700999424,864.4900700999424,864.9755741003901,j,left,1,14,8,8,97,20,None,166.09767749998719,166.0980058000423,864.9760048002936,864.9891110002063,864.9891110002063,867.9902404001914,867.9902404001914,867.9726407001726,169.09472180018201,169.0947746001184,867.9849221999757,867.9902404001914,867.9902404001914,868.9731860002503,stimuli/box_coin_transparent.png,170.0952425999567,170.09528149990365,868.9733017999679,868.9886601003818,871.4902686001733,871.4731543003581,172.59520340012386,0.46706659998744726,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
35,0,35,space,17.695944199804217,None,5,1.9891633000224829,None,172.59675560006872,j,None,172.94679690012708,172.94713519979268,174.46157780010253,174.46161550004035,175.46178539982066,175.4618175001815,176.46198080014437,0.32706839963793755,None,,,,,2,0,2,0,35,0,35,0,871.4902686001733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.59675560006872,871.4747554999776,871.4902686001733,871.4902686001733,871.4902686001733,871.4902686001733,871.8246985003352,j,left,0,14,8,8,98,20,None,172.94679690012708,172.94713519979268,871.8251339001581,871.8406274002045,871.8406274002045,873.3561197002418,873.3561197002418,873.3395128999837,174.46157780010253,174.46161550004035,873.3477535001002,873.3561197002418,873.3561197002418,874.3397365002893,stimuli/box_empty_transparent.png,175.46178539982066,175.4618175001815,874.3398164999671,874.3558789002709,875.3566105002537,875.3399317003787,176.46198080014437,0.32706839963793755,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
36,0,36,space,17.695944199804217,None,5,1.9891633000224829,None,176.46380650019273,j,None,176.8797109001316,176.88006860017776,178.37995610013604,178.3799935998395,179.3788360999897,179.37886779988185,182.8787843999453,0.38634829968214035,None,,,,,2,0,2,0,36,0,36,0,875.3566105002537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.46380650019273,875.3418127000332,875.3566105002537,875.3566105002537,875.3566105002537,875.3566105002537,875.7576065999456,j,left,0,14,8,8,99,20,None,176.8797109001316,176.88006860017776,875.7580808000639,875.7727081002668,875.7727081002668,877.2724030003883,877.2724030003883,877.2578909001313,178.37995610013604,178.3799935998395,877.2663486003876,877.2724030003883,877.2724030003883,878.2567883003503,stimuli/box_empty_transparent.png,179.3788360999897,179.37886779988185,878.2568636001088,878.2722352002747,881.7731715003029,881.7567353001796,182.8787843999453,0.38634829968214035,None,878.2722352002747,878.2722352002747,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
37,0,37,space,17.695944199804217,None,5,1.9891633000224829,None,182.88038349989802,k,None,183.16271770000458,183.16302900016308,185.16191180003807,185.16195569979027,186.16091769980267,186.1609602998942,187.16163250012323,0.2606035997159779,None,,,,,2,0,2,0,37,0,37,0,881.7731715003029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.88038349989802,881.7583837001584,881.7731715003029,881.7731715003029,881.7731715003029,881.7731715003029,882.0406109001487,k,left,0,14,8,8,99,20,None,183.16271770000458,183.16302900016308,882.0410341001116,882.0561663000844,882.0561663000844,884.0556247001514,884.0556247001514,884.0398413003422,185.16191180003807,185.16195569979027,884.0484633999877,884.0556247001514,884.0556247001514,885.0388621003367,stimuli/box_empty_transparent.png,186.16091769980267,186.1609602998942,885.0389717002399,885.0545596000738,886.0556493001059,886.0395869002678,187.16163250012323,0.2606035997159779,None,885.0545596000738,885.0545596000738,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
38,0,38,space,17.695944199804217,None,5,1.9891633000224829,None,187.16312929987907,k,None,187.52920019999146,187.5294662998058,188.52904389984906,188.52908100001514,189.53202369995415,189.5320558999665,191.02810430014506,0.3371949000284076,None,,,,,2,0,2,0,38,0,38,0,886.0556493001059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.16312929987907,886.0411297003739,886.0556493001059,886.0556493001059,886.0556493001059,886.0556493001059,886.4071090002544,k,left,0,14,8,8,99,20,None,187.52920019999146,187.5294662998058,886.407464500051,886.4227057001553,886.4227057001553,887.422197600361,887.422197600361,887.406978300307,188.52904389984906,188.52908100001514,887.4151521003805,887.422197600361,887.422197600361,888.4099743003026,stimuli/box_empty_transparent.png,189.53202369995415,189.5320558999665,888.4100592001341,888.4227519002743,889.9227068000473,889.9060571999289,191.02810430014506,0.3371949000284076,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
39,0,39,space,17.695944199804217,None,5,1.9891633000224829,None,191.02980619994923,j,None,191.34594620019197,191.34627029998228,192.34456390002742,192.344618299976,193.36174320010468,193.36178340017796,194.36012930003926,0.2864463999867439,None,,,,,2,0,2,0,39,0,39,0,889.9227068000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.02980619994923,889.9078109003603,889.9227068000473,889.9227068000473,889.9227068000473,889.9227068000473,890.2238547001034,j,left,1,14,9,8,100,21,None,191.34594620019197,191.34627029998228,890.2242694003507,890.239310100209,890.239310100209,891.2417089999653,891.2417089999653,891.2224818002433,192.34456390002742,192.344618299976,891.2349723000079,891.2417089999653,891.2417089999653,892.239675400313,stimuli/box_coin_transparent.png,193.36174320010468,193.36178340017796,892.2397890002467,892.2552068000659,893.2548146001063,893.2380844000727,194.36012930003926,0.2864463999867439,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
40,0,40,space,17.695944199804217,None,5,1.9891633000224829,None,194.362458600197,j,None,194.7123855999671,194.71274269977584,196.21181359980255,196.21185120008886,197.21173800015822,197.21177269984037,198.22672179993242,0.3191288001835346,None,,,,,2,0,2,0,40,0,40,0,893.2548146001063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.362458600197,893.2404618002474,893.2548146001063,893.2548146001063,893.2548146001063,893.2548146001063,893.5902957003564,j,left,1,14,10,8,101,22,None,194.7123855999671,194.71274269977584,893.5907418001443,893.6057493002154,893.6057493002154,895.1051719002426,895.1051719002426,895.0897393003106,196.21181359980255,196.21185120008886,895.0994452000596,895.1051719002426,895.1051719002426,896.0896874000318,stimuli/box_coin_transparent.png,197.21173800015822,197.21177269984037,896.0897726002149,896.105283500161,897.1214282000437,897.1046763001941,198.22672179993242,0.3191288001835346,None,896.105283500161,896.105283500161,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
41,0,41,space,17.695944199804217,None,5,1.9891633000224829,None,198.22827150020748,j,None,198.57853330019861,198.57885499997064,199.57823419990018,199.57827970013022,200.5814392999746,200.58147200010717,203.57792210020125,0.31935840006917715,None,,,,,2,0,2,0,41,0,41,0,897.1214282000437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.22827150020748,897.1062733000144,897.1214282000437,897.1214282000437,897.1214282000437,897.1214282000437,897.4564049001783,j,left,1,14,11,8,102,23,None,198.57853330019861,198.57885499997064,897.4568553003483,897.4714116002433,897.4714116002433,898.4717069999315,898.4717069999315,898.4561646003276,199.57823419990018,199.57827970013022,898.4664297001436,898.4717069999315,898.4717069999315,899.4593891999684,stimuli/box_coin_transparent.png,200.5814392999746,200.58147200010717,899.4594706003554,899.471835100092,902.4720127000473,902.4558645002544,203.57792210020125,0.31935840006917715,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
42,0,42,space,17.695944199804217,None,5,1.9891633000224829,None,203.5794624001719,j,None,203.8944166000001,203.8947799000889,205.913186899852,205.91322499979287,206.91604029992595,206.91608740016818,210.4147254000418,0.2901360001415014,None,,,,,2,0,2,0,42,0,42,0,902.4720127000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5794624001719,902.4574625003152,902.4720127000473,902.4720127000473,902.4720127000473,902.4720127000473,902.7723094001412,j,left,1,14,12,8,103,24,None,203.8944166000001,203.8947799000889,902.7727872999385,902.7878132001497,902.7878132001497,904.8071102001704,904.8071102001704,904.7911153002642,205.913186899852,205.91322499979287,904.8021325999871,904.8071102001704,904.8071102001704,905.7939796000719,stimuli/box_coin_transparent.png,206.91604029992595,206.91608740016818,905.79410260031,905.8095222003758,909.3094040001743,909.2926811999641,210.4147254000418,0.2901360001415014,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
43,0,43,space,17.695944199804217,None,5,1.9891633000224829,None,210.41631310014054,j,None,210.8670562999323,210.86739569995552,211.8659819001332,211.86601859983057,212.86624970007688,212.8662867997773,214.86604089988396,0.4184444001875818,None,,,,,2,0,2,0,43,0,43,0,909.3094040001743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.41631310014054,909.2943203002214,909.3094040001743,909.3094040001743,909.3094040001743,909.3094040001743,909.7449652003124,j,left,1,14,13,8,104,25,None,210.8670562999323,210.86739569995552,909.745394400321,909.7604179000482,909.7604179000482,910.7596371001564,910.7596371001564,910.7439175001346,211.8659819001332,211.86601859983057,910.7537592002191,910.7596371001564,910.7596371001564,911.7441986002959,stimuli/box_coin_transparent.png,212.86624970007688,212.8662867997773,911.7442888002843,911.75985640008,913.7608547001146,913.7439940003678,214.86604089988396,0.4184444001875818,None,911.75985640008,911.75985640008,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
44,0,44,space,17.695944199804217,None,5,1.9891633000224829,None,214.8675612998195,j,None,215.61586079979315,215.61626170016825,218.11661340016872,218.11665179999545,219.11622839979827,219.11626269994304,221.115193199832,0.7286120997741818,None,,,,,2,0,2,0,44,0,44,0,913.7608547001146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.8675612998195,913.7455613003112,913.7608547001146,913.7608547001146,913.7608547001146,913.7608547001146,914.493736400269,j,left,1,14,14,8,105,26,None,215.61586079979315,215.61626170016825,914.4942724001594,914.5093129002489,914.5093129002489,917.0096513000317,917.0096513000317,916.9945457000285,218.11661340016872,218.11665179999545,917.0043558003381,917.0096513000317,917.0096513000317,917.9941801000386,stimuli/box_coin_transparent.png,219.11622839979827,219.11626269994304,917.9942626999691,918.0098581002094,920.0099341999739,919.9931439002976,221.115193199832,0.7286120997741818,None,918.0098581002094,918.0098581002094,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
45,0,45,space,17.695944199804217,None,5,1.9891633000224829,None,221.1169146997854,j,None,221.46572249988094,221.4660912998952,222.46531020011753,222.4653571001254,223.46570880012587,223.46574919996783,224.46531189978123,0.31992419995367527,None,,,,,2,0,2,0,45,0,45,0,920.0099341999739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.1169146997854,919.9949247003533,920.0099341999739,920.0099341999739,920.0099341999739,920.0099341999739,920.3436152003706,j,right,1,15,0,9,105,26,None,221.46572249988094,221.4660912998952,920.3440964999609,920.3592043002136,920.3592043002136,921.3599669001997,921.3599669001997,921.3432349003851,222.46531020011753,222.4653571001254,921.3534964001738,921.3599669001997,921.3599669001997,922.3436535000801,stimuli/box_empty_transparent.png,223.46570880012587,223.46574919996783,922.3437648001127,922.3596215001307,923.3598498003557,923.3432659003884,224.46531189978123,0.31992419995367527,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
46,0,46,space,17.695944199804217,None,5,1.9891633000224829,None,224.46686320006847,k,None,224.93330520018935,224.93361329985783,226.9323522001505,226.93239339999855,227.93154439982027,227.93158670002595,228.93179079983383,0.43848730018362403,None,,,,,2,0,2,0,46,0,46,0,923.3598498003557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.46686320006847,923.3448637002148,923.3598498003557,923.3598498003557,923.3598498003557,923.3598498003557,923.8111967002042,k,right,1,15,1,9,106,27,None,224.93330520018935,224.93361329985783,923.8116174000315,923.8266170001589,923.8266170001589,925.8259411002509,925.8259411002509,925.8102708002552,226.9323522001505,226.93239339999855,925.8201819001697,925.8259411002509,925.8259411002509,926.8094872999936,stimuli/box_coin_transparent.png,227.93154439982027,227.93158670002595,926.8095943001099,926.825376200024,927.826346500311,927.8097451999784,228.93179079983383,0.43848730018362403,None,926.825376200024,926.825376200024,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
47,0,47,space,17.695944199804217,None,5,1.9891633000224829,None,228.93335109995678,k,None,229.3336235000752,229.33388649998233,232.33226560009643,232.3323051999323,233.3312789001502,233.33131439983845,234.8318158998154,0.375930099748075,None,,,,,2,0,2,0,47,0,47,0,927.826346500311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.93335109995678,927.8113518003374,927.826346500311,927.826346500311,927.826346500311,927.826346500311,928.2115338002332,k,right,1,15,2,9,107,28,None,229.3336235000752,229.33388649998233,928.2118848003447,928.2266693003476,928.2266693003476,931.2260672003031,931.2260672003031,931.2102009002119,232.33226560009643,232.3323051999323,931.2202008003369,931.2260672003031,931.2260672003031,932.2092279000208,stimuli/box_coin_transparent.png,233.3312789001502,233.33131439983845,932.2093162001111,932.2249569999985,933.7259543002583,933.7097682999447,234.8318158998154,0.375930099748075,None,932.2249569999985,932.2249569999985,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
48,0,48,space,17.695944199804217,None,5,1.9891633000224829,None,234.8334293998778,k,None,235.39939490007237,235.39965589996427,236.89940840005875,236.89944469975308,237.89900159975514,237.89903250010684,241.3982017999515,0.5476061999797821,None,,,,,2,0,2,0,48,0,48,0,933.7259543002583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8334293998778,933.7114357003011,933.7259543002583,933.7259543002583,933.7259543002583,933.7259543002583,934.2773053003475,k,right,1,15,3,9,108,29,None,235.39939490007237,235.39965589996427,934.2776529002003,934.2933499999344,934.2933499999344,935.7930395002477,935.7930395002477,935.7773444000632,236.89940840005875,236.89944469975308,935.7877853000537,935.7930395002477,935.7930395002477,936.7769544003531,stimuli/box_coin_transparent.png,237.89900159975514,237.89903250010684,936.7770278002135,936.7926350999624,940.2926791002974,940.2761566000991,241.3982017999515,0.5476061999797821,None,936.7926350999624,936.7926350999624,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
49,0,49,space,17.695944199804217,None,5,1.9891633000224829,None,241.39976869989187,k,None,241.86656360002235,241.8668308001943,243.36436360003427,243.3644011998549,244.3645309000276,244.36456259991974,244.36495150020346,0.43699119985103607,None,,,,,2,0,2,0,49,0,49,0,940.2926791002974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.39976869989187,940.277768000029,940.2926791002974,940.2926791002974,940.2926791002974,940.2926791002974,940.7444724002853,k,right,0,15,3,9,109,29,None,241.86656360002235,241.8668308001943,940.7448288002051,940.7593097002245,940.7593097002245,942.258805599995,942.258805599995,942.2423018999398,243.36436360003427,243.3644011998549,942.2512529003434,942.258805599995,942.258805599995,943.2424837001599,stimuli/box_empty_transparent.png,244.3645309000276,244.36456259991974,943.242558600381,943.2637742999941,943.2637742999941,943.2429112000391,244.36495150020346,0.43699119985103607,None,943.2637742999941,943.2637742999941,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
2,0,2,space,17.695944199804217,None,5,1.9891633000224829,None,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.2595925000496,943.2637742999941,947.2593419002369,947.2594163999893,947.2750630001538,1002.3899171999656,1002.3745802999474,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.3747153002769,1002.3749752999283,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
