thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
39,0,39,space,19.900584999937564,None,space,1.2240292001515627,None,194.413502600044,j,0.45278289960697293,None,None,194.8951098001562,194.8954087998718,195.89378379983827,195.89384109992534,196.908837699797,196.90888389991596,197.90767169976607,,,,,,,2,0,2,0,39,0,39,0,953.646056199912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.413502600044,953.6323770000599,953.646056199912,953.646056199912,953.646056199912,953.646056199912,954.1138558997773,j,0.45278289960697293,None,left,1,15,12,7,103,22,None,194.8951098001562,194.8954087998718,954.1142482999712,954.1288463999517,954.1288463999517,955.1383567997254,955.1383567997254,955.1125166998245,195.89378379983827,195.89384109992534,955.1316253999248,955.1383567997254,955.1383567997254,956.1276118000969,stimuli/box_coin_transparent.png,196.908837699797,196.90888389991596,956.1277358997613,956.1434885999188,957.142933299765,957.1264610001817,197.90767169976607,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
40,0,40,space,19.900584999937564,None,space,1.2240292001515627,None,197.90905660018325,j,0.579764399677515,None,None,198.50830629980192,198.50855869986117,200.02274109981954,200.02276750002056,201.03829010017216,201.03831319976598,202.03852039994672,,,,,,,2,0,2,0,40,0,40,0,957.142933299765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.90905660018325,957.1279054000042,957.142933299765,957.142933299765,957.142933299765,957.142933299765,957.727063300088,j,0.579764399677515,None,left,0,15,12,7,104,22,None,198.50830629980192,198.50855869986117,957.7273920997977,957.7424176000059,957.7424176000059,959.258342300076,959.258342300076,959.2415224001743,200.02274109981954,200.02276750002056,959.2475848998874,959.258342300076,959.258342300076,960.2570810997859,stimuli/box_empty_transparent.png,201.03829010017216,201.03831319976598,960.257139199879,960.2733308998868,961.2733383998275,961.2572987000458,202.03852039994672,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
41,0,41,space,19.900584999937564,None,space,1.2240292001515627,None,202.04102039989084,j,0.45677780034020543,None,None,202.52286170003936,202.52338179992512,203.52087320014834,203.52092680009082,204.53617489989847,204.53622099990025,207.55072870012373,,,,,,,2,0,2,0,41,0,41,0,961.2733383998275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.04102039989084,961.2598933000118,961.2733383998275,961.2733383998275,961.2733383998275,961.2733383998275,961.7415276998654,j,0.45677780034020543,None,left,1,15,13,7,105,23,None,202.52286170003936,202.52338179992512,961.7422418999486,961.7562593999319,961.7562593999319,962.7650319999084,962.7650319999084,962.7396252998151,203.52087320014834,203.52092680009082,962.7576603000052,962.7650319999084,962.7650319999084,963.7549505997449,stimuli/box_coin_transparent.png,204.53617489989847,204.53622099990025,963.7550727999769,963.7709253998473,966.7853930001147,966.7695073001087,207.55072870012373,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
42,0,42,space,19.900584999937564,None,space,1.2240292001515627,None,207.55319730006158,j,0.33012239960953593,None,None,207.90218049986288,207.90265369974077,209.9156128000468,209.91566439997405,210.9311251998879,210.93117129988968,214.44520880002528,,,,,,,2,0,2,0,42,0,42,0,966.7853930001147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.55319730006158,966.7720649000257,966.7853930001147,966.7853930001147,966.7853930001147,966.7853930001147,967.1208804999478,j,0.33012239960953593,None,left,1,15,14,7,106,24,None,207.90218049986288,207.90265369974077,967.1215105000883,967.135389499832,967.135389499832,969.1591818998568,969.1591818998568,969.1343652000651,209.9156128000468,209.91566439997405,969.1523055997677,969.1591818998568,969.1591818998568,970.1498981998302,stimuli/box_coin_transparent.png,210.9311251998879,210.93117129988968,970.1500204000622,970.1656224001199,973.6801708000712,973.6639871001244,214.44520880002528,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
43,0,43,space,19.900584999937564,None,space,1.2240292001515627,None,214.44794509978965,j,0.28068630024790764,None,None,214.74643589975312,214.74697750015184,215.7611742001027,215.7612298000604,216.77633319981396,216.7763816001825,218.7909384998493,,,,,,,2,0,2,0,43,0,43,0,973.6801708000712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.44794509978965,973.6668211999349,973.6801708000712,973.6801708000712,973.6801708000712,973.6801708000712,973.9651445001364,j,0.28068630024790764,None,left,1,15,15,7,107,25,None,214.74643589975312,214.74697750015184,973.9658375000581,973.9799905000255,973.9799905000255,975.0044172001071,975.0044172001071,974.9799206997268,215.7611742001027,215.7612298000604,974.9973927000538,975.0044172001071,975.0044172001071,975.9951053997502,stimuli/box_coin_transparent.png,216.77633319981396,216.7763816001825,975.9952317001298,976.0111720999703,978.0265649999492,978.0097290999256,218.7909384998493,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
44,0,44,space,19.900584999937564,None,space,1.2240292001515627,None,218.7923619998619,j,0.3269761996343732,None,None,219.14179079979658,219.14210070017725,221.65655880002305,221.65661469986662,222.67161529976875,222.67165989987552,224.68711340008304,,,,,,,2,0,2,0,44,0,44,0,978.0265649999492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.7923619998619,978.0112064997666,978.0265649999492,978.0265649999492,978.0265649999492,978.0265649999492,978.3605375997722,j,0.3269761996343732,None,right,1,9,0,8,107,25,None,219.14179079979658,219.14210070017725,978.3609369997866,978.3762722997926,978.3762722997926,980.8969908999279,980.8969908999279,980.8753041001037,221.65655880002305,221.65661469986662,980.8901575999334,980.8969908999279,980.8969908999279,981.8903902997263,stimuli/box_empty_transparent.png,222.67161529976875,222.67165989987552,981.8905084999278,981.9063413999975,983.9218854997307,983.9058909998275,224.68711340008304,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
45,0,45,space,19.900584999937564,None,space,1.2240292001515627,None,224.68983689974993,j,0.27376759983599186,None,None,224.98880250006914,224.98929800000042,225.98646129993722,225.98651670012623,227.0011913999915,227.001237699762,228.00097539974377,,,,,,,2,0,2,0,45,0,45,0,983.9218854997307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.68983689974993,983.9087133998983,983.9218854997307,983.9218854997307,983.9218854997307,983.9218854997307,984.2075125998817,j,0.27376759983599186,None,right,1,9,0,8,107,25,None,224.98880250006914,224.98929800000042,984.2081550001167,984.2217239998281,984.2217239998281,985.226215899922,985.226215899922,985.2052083997987,225.98646129993722,225.98651670012623,985.219512199983,985.226215899922,985.226215899922,986.2199646998197,stimuli/box_empty_transparent.png,227.0011913999915,227.001237699762,986.2200886998326,986.2360375998542,987.2358758999035,987.2197539000772,228.00097539974377,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
46,0,46,space,19.900584999937564,None,space,1.2240292001515627,None,228.00365530001,j,0.3434581998735666,None,None,228.36915430007502,228.36961389984936,230.38302050018683,230.38307610014454,231.39808110008016,231.3981284997426,232.39753459999338,,,,,,,2,0,2,0,46,0,46,0,987.2358758999035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.00365530001,987.222531999927,987.2358758999035,987.2358758999035,987.2358758999035,987.2358758999035,987.5878642997704,j,0.3434581998735666,None,right,1,9,0,8,107,25,None,228.36915430007502,228.36961389984936,987.5885037998669,987.6023602997884,987.6023602997884,989.6227565999143,989.6227565999143,989.6017585000955,230.38302050018683,230.38307610014454,989.6158460997976,989.6227565999143,989.6227565999143,990.6168530001305,stimuli/box_empty_transparent.png,231.39808110008016,231.3981284997426,990.6169773000292,990.6329302997328,991.6323267999105,991.6163126998581,232.39753459999338,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
47,0,47,space,19.900584999937564,None,space,1.2240292001515627,None,232.4000471998006,j,0.3293554000556469,None,None,232.74792290013283,232.74822840001434,235.76231799973175,235.76237409980968,236.77730529988185,236.77735059987754,238.29293440002948,,,,,,,2,0,2,0,47,0,47,0,991.6323267999105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.4000471998006,991.6189158000052,991.6323267999105,991.6323267999105,991.6323267999105,991.6323267999105,991.9666657997295,j,0.3293554000556469,None,right,1,9,0,8,107,25,None,232.74792290013283,232.74822840001434,991.9670970998704,991.9818555000238,991.9818555000238,995.0024147001095,995.0024147001095,994.9810639000498,235.76231799973175,235.76237409980968,994.995648200158,995.0024147001095,995.0024147001095,995.9960588999093,stimuli/box_empty_transparent.png,236.77730529988185,236.77735059987754,995.9961990998127,996.0118956998922,997.5277837999165,997.5117128998972,238.29293440002948,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
48,0,48,space,19.900584999937564,None,space,1.2240292001515627,None,238.29537519998848,k,0.2482469999231398,None,None,238.5607027001679,238.56114799994975,240.07535929977894,240.07541619986296,241.0899752001278,241.0900229997933,244.60376730002463,,,,,,,2,0,2,0,48,0,48,0,997.5277837999165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.29537519998848,997.5142477997579,997.5277837999165,997.5277837999165,997.5277837999165,997.5277837999165,997.779408399947,k,0.2482469999231398,None,right,1,9,1,8,108,26,None,238.5607027001679,238.56114799994975,997.7800047001801,997.7946194000542,997.7946194000542,999.3189886999317,999.3189886999317,999.294099799823,240.07535929977894,240.07541619986296,999.3119267001748,999.3189886999317,999.3189886999317,1000.3087498997338,stimuli/box_coin_transparent.png,241.0899752001278,241.0900229997933,1000.3088754001074,1000.3246937999502,1003.8389853001572,1003.8225575997494,244.60376730002463,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
49,0,49,space,19.900584999937564,None,space,1.2240292001515627,None,244.6053452999331,k,0.32198769971728325,None,None,244.9546731999144,244.95492949988693,246.46925960015506,246.46929500019178,247.48480980005115,247.4848392000422,247.48534299992025,,,,,,,2,0,2,0,49,0,49,0,1003.8389853001572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.6053452999331,1003.8241983000189,1003.8389853001572,1003.8389853001572,1003.8389853001572,1003.8389853001572,1004.1734202001244,k,0.32198769971728325,None,right,1,9,2,8,109,27,None,244.9546731999144,244.95492949988693,1004.1737647997215,1004.1887940997258,1004.1887940997258,1005.7044893000275,1005.7044893000275,1005.6880314997397,246.46925960015506,246.46929500019178,1005.6983201997355,1005.7044893000275,1005.7044893000275,1006.7035960997455,stimuli/box_coin_transparent.png,247.48480980005115,247.4848392000422,1006.7036715000868,1006.7201547999866,1006.7201547999866,1006.7041404000483,247.48534299992025,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
2,0,2,space,19.900584999937564,None,space,1.2240292001515627,None,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.7157736998051,1006.7201547999866,1010.7166685000993,1010.7167206001468,1010.7330649998039,1064.1573538999073,1064.14174669981,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.1419222000986,1064.1424794001505,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
