thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
18,0,18,space,19.229613000061363,None,5,1.110086499946192,None,83.88434400002006,k,0.2791169999400154,None,None,84.18390850001015,84.18413180008065,87.69718889996875,87.69721460004803,88.71226270007901,88.7123023000313,90.72744769998826,,,,,,,1,0,1,0,18,0,18,0,528.5836094000842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.88434400002006,528.5688720000908,528.5836094000842,528.5836094000842,528.5836094000842,528.5836094000842,528.8683408000506,k,0.2791169999400154,None,right,1,13,11,3,50,11,None,84.18390850001015,84.18413180008065,528.8686545999954,528.8833078000462,528.8833078000462,532.3975632000947,532.3975632000947,532.3816681000171,87.69718889996875,87.69721460004803,532.3882583000232,532.3975632000947,532.3975632000947,533.3967414000072,stimuli/box_coin_transparent.png,88.71226270007901,88.7123023000313,533.3968462001067,533.4129885000875,535.4277958000312,535.4119312000694,90.72744769998826,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
19,0,19,space,19.229613000061363,None,5,1.110086499946192,None,90.72858430002816,k,0.26073870004620403,None,None,91.01145690004341,91.0116435000673,92.02667469996959,92.02670230006333,93.04191979998723,93.04195460001938,94.5575445999857,,,,,,,1,0,1,0,19,0,19,0,535.4277958000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.72858430002816,535.4131113000913,535.4277958000312,535.4277958000312,535.4277958000312,535.4277958000312,535.6959220001008,k,0.26073870004620403,None,right,0,13,11,3,51,11,None,91.01145690004341,91.0116435000673,535.696167300106,535.7116398999933,535.7116398999933,536.7276804000139,536.7276804000139,536.7111492000986,92.02667469996959,92.02670230006333,536.71675900009,536.7276804000139,536.7276804000139,537.7263998000417,stimuli/box_empty_transparent.png,93.04191979998723,93.04195460001938,537.7264905000338,537.7424389000516,539.2584223001031,539.2420382000273,94.5575445999857,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
20,0,20,space,19.229613000061363,None,5,1.110086499946192,None,94.55920420004986,j,0.25169239996466786,None,None,94.8418837999925,94.84209689998534,96.85621290002018,96.85623909998685,97.87166180007625,97.87170790007804,99.87079469999298,,,,,,,1,0,1,0,20,0,20,0,539.2584223001031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.55920420004986,539.2437633000081,539.2584223001031,539.2584223001031,539.2584223001031,539.2584223001031,539.526341100107,j,0.25169239996466786,None,right,0,13,11,3,51,11,None,94.8418837999925,94.84209689998534,539.5266242000507,539.5417115000309,539.5417115000309,541.5569087000331,541.5569087000331,541.5406929000746,96.85621290002018,96.85623909998685,541.5461547001032,541.5569087000331,541.5569087000331,542.556133700069,stimuli/box_empty_transparent.png,97.87166180007625,97.87170790007804,542.556239400059,542.5719861000543,544.5708570000716,544.5552884000354,99.87079469999298,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
21,0,21,space,19.229613000061363,None,5,1.110086499946192,None,99.87177660001907,k,0.27408970007672906,None,None,100.1707925000228,100.1710207000142,103.18438280001283,103.18442599999253,104.19979290000629,104.19983930001035,105.71562470006756,,,,,,,1,0,1,0,21,0,21,0,544.5708570000716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.87177660001907,544.5563068001065,544.5708570000716,544.5708570000716,544.5708570000716,544.5708570000716,544.855249300017,k,0.27408970007672906,None,right,1,13,12,3,52,12,None,100.1707925000228,100.1710207000142,544.8555468000704,544.8707509000087,544.8707509000087,547.885676600039,547.885676600039,547.8688374001067,103.18438280001283,103.18442599999253,547.8758277000161,547.885676600039,547.885676600039,548.8842648999998,stimuli/box_coin_transparent.png,104.19979290000629,104.19983930001035,548.8843911000295,548.9002824000781,550.4161135000177,550.4001084000338,105.71562470006756,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
22,0,22,space,19.229613000061363,None,5,1.110086499946192,None,105.71688239998184,k,0.29753450001589954,None,None,106.0324350000592,106.0326324000489,107.54730490001384,107.54733259999193,108.56298350007273,108.56301990000065,110.57831760006957,,,,,,,1,0,1,0,22,0,22,0,550.4161135000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.71688239998184,550.4014141000807,550.4161135000177,550.4161135000177,550.4161135000177,550.4161135000177,550.716888200026,k,0.29753450001589954,None,right,0,13,12,3,53,12,None,106.0324350000592,106.0326324000489,550.7171587001067,550.7326773999957,550.7326773999957,552.2486834001029,552.2486834001029,552.2317816000432,107.54730490001384,107.54733259999193,552.2374611000996,552.2486834001029,552.2486834001029,553.2474640000146,stimuli/box_empty_transparent.png,108.56298350007273,108.56301990000065,553.2475594000425,553.2636922000675,555.2789628000464,555.2627969000023,110.57831760006957,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
23,0,23,space,19.229613000061363,None,5,1.110086499946192,None,110.57954820001032,j,0.30395480000879616,None,None,110.91213850001805,110.91234879998956,112.4269921000814,112.42702090006787,113.44253810006194,113.4425730999792,114.95805420004763,,,,,,,1,0,1,0,23,0,23,0,555.2789628000464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.57954820001032,555.2640791001031,555.2789628000464,555.2789628000464,555.2789628000464,555.2789628000464,555.5966025000671,j,0.30395480000879616,None,right,0,13,12,3,53,12,None,110.91213850001805,110.91234879998956,555.5968731000321,555.6123355000746,555.6123355000746,557.1281859000446,557.1281859000446,557.111462800065,112.4269921000814,112.42702090006787,557.1170231000287,557.1281859000446,557.1281859000446,558.127018500003,stimuli/box_empty_transparent.png,113.44253810006194,113.4425730999792,558.1271099000005,558.1427991000237,559.6589679000899,559.642548300093,114.95805420004763,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
24,0,24,space,19.229613000061363,None,5,1.110086499946192,None,114.95911629998591,k,0.23421260004397482,None,None,115.22556030005217,115.22574300004635,117.2398846000433,117.2399296000367,118.23939810006414,118.23942130000796,119.75364560005255,,,,,,,1,0,1,0,24,0,24,0,559.6589679000899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.95911629998591,559.6436468000757,559.6589679000899,559.6589679000899,559.6589679000899,559.6589679000899,559.9100195000647,k,0.23421260004397482,None,right,0,13,12,3,54,12,None,115.22556030005217,115.22574300004635,559.9102654000744,559.9253113000887,559.9253113000887,561.9406317000976,561.9406317000976,561.9243374000071,117.2398846000433,117.2399296000367,561.9300561000127,561.9406317000976,561.9406317000976,562.9238881000783,stimuli/box_empty_transparent.png,118.23939810006414,118.23942130000796,562.9239474000642,562.9392187000485,564.4551075000782,564.4381394000957,119.75364560005255,562.9392187000485,562.9392187000485,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
25,0,25,space,19.229613000061363,None,5,1.110086499946192,None,119.75485430005938,j,0.298071900033392,None,None,120.07149740005843,120.071720500011,121.07058240007609,121.07063249999192,122.08553440007381,122.08557900006417,125.59959910006728,,,,,,,1,0,1,0,25,0,25,0,564.4551075000782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.75485430005938,564.439384700032,564.4551075000782,564.4551075000782,564.4551075000782,564.4551075000782,564.755945000099,j,0.298071900033392,None,right,0,13,12,3,54,12,None,120.07149740005843,120.071720500011,564.7562478000764,564.7719358000904,564.7719358000904,565.7711340000387,565.7711340000387,565.7550279001007,121.07058240007609,121.07063249999192,565.760660000029,565.7711340000387,565.7711340000387,566.7700077000773,stimuli/box_empty_transparent.png,122.08553440007381,122.08557900006417,566.7701257000444,566.7861447000178,570.3004537000088,570.2840924001066,125.59959910006728,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
26,0,26,space,19.229613000061363,None,5,1.110086499946192,None,125.6006624000147,k,0.27081169991288334,None,None,125.90060809999704,125.90079230000265,126.39955460000783,126.39958059997298,127.41459349996876,127.41462930000853,130.9286476999987,,,,,,,1,0,1,0,26,0,26,0,570.3004537000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.6006624000147,570.2851915000938,570.3004537000088,570.3004537000088,570.3004537000088,570.3004537000088,570.585068800021,k,0.27081169991288334,None,right,1,13,13,3,55,13,None,125.90060809999704,125.90079230000265,570.5853223000886,570.600065000006,570.600065000006,571.100404900033,571.100404900033,571.0840356000699,126.39955460000783,126.39958059997298,571.0906145001063,571.100404900033,571.100404900033,572.0990741000278,stimuli/box_coin_transparent.png,127.41459349996876,127.41462930000853,572.0991948000155,572.1152738000965,575.6296422000742,575.6131259000394,130.9286476999987,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
27,0,27,space,19.229613000061363,None,5,1.110086499946192,None,130.93004210002255,k,0.30317239998839796,None,None,131.26258089998737,131.26278250000905,132.77752550004516,132.77755430003162,133.79323040007148,133.79327540006489,134.7922216000734,,,,,,,1,0,1,0,27,0,27,0,575.6296422000742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.93004210002255,575.6145739000058,575.6296422000742,575.6296422000742,575.6296422000742,575.6296422000742,575.9470309000462,k,0.30317239998839796,None,left,1,9,0,4,55,13,None,131.26258089998737,131.26278250000905,575.9473105000798,575.9625164000317,575.9625164000317,577.4784908000147,577.4784908000147,577.4620014000684,132.77752550004516,132.77755430003162,577.4676288000774,577.4784908000147,577.4784908000147,578.4777044000803,stimuli/box_empty_transparent.png,133.79323040007148,133.79327540006489,578.4778211000375,578.4934576000087,579.4931634000968,579.4767058000434,134.7922216000734,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
28,0,28,space,19.229613000061363,None,5,1.110086499946192,None,134.7933575999923,j,0.29447520000394434,None,None,135.10980510001536,135.11002999998163,136.10794680006802,136.10797260003164,137.1234567000065,137.12349180004094,140.63754889997654,,,,,,,1,0,1,0,28,0,28,0,579.4931634000968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.7933575999923,579.4778886000859,579.4931634000968,579.4931634000968,579.4931634000968,579.4931634000968,579.7942588001024,j,0.29447520000394434,None,left,1,9,1,4,56,14,None,135.10980510001536,135.11002999998163,579.7945563000394,579.8095291000791,579.8095291000791,580.8092715000967,580.8092715000967,580.7924244001042,136.10794680006802,136.10797260003164,580.7994094000896,580.8092715000967,580.8092715000967,581.8079378000693,stimuli/box_coin_transparent.png,137.1234567000065,137.12349180004094,581.8080309000798,581.8242490000557,585.3387069000164,585.3220302000409,140.63754889997654,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
29,0,29,space,19.229613000061363,None,5,1.110086499946192,None,140.6388152000727,j,0.2574354000389576,None,None,140.92177270003594,140.92198690003715,142.93613709998317,142.93618089996744,143.95178070000838,143.95181910006795,144.95076649996918,,,,,,,1,0,1,0,29,0,29,0,585.3387069000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.6388152000727,585.3233440000331,585.3387069000164,585.3387069000164,585.3387069000164,585.3387069000164,585.6062299000332,j,0.2574354000389576,None,left,1,9,2,4,57,15,None,140.92177270003594,140.92198690003715,585.6065125000896,585.6215245000785,585.6215245000785,587.6370616001077,587.6370616001077,587.6205854000291,142.93613709998317,142.93618089996744,587.6272852000548,587.6370616001077,587.6370616001077,588.6362600000575,stimuli/box_coin_transparent.png,143.95178070000838,143.95181910006795,588.6363614000147,588.6519130000379,589.6518223000458,589.6352506000549,144.95076649996918,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
30,0,30,space,19.229613000061363,None,5,1.110086499946192,None,144.95192260004114,j,0.2987389999907464,None,None,145.26856870006304,145.2687957000453,146.26709750003647,146.26712390000466,147.28194120002445,147.28197850007564,148.28142959997058,,,,,,,1,0,1,0,30,0,30,0,589.6518223000458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.95192260004114,589.6364499001065,589.6518223000458,589.6518223000458,589.6518223000458,589.6518223000458,589.9530212000245,j,0.2987389999907464,None,left,1,9,3,4,58,16,None,145.26856870006304,145.2687957000453,589.9533208000939,589.9680006999988,589.9680006999988,590.9681883000303,590.9681883000303,590.9515751000727,146.26709750003647,146.26712390000466,590.9582308999961,590.9681883000303,590.9681883000303,591.9664196000667,stimuli/box_coin_transparent.png,147.28194120002445,147.28197850007564,591.9665206000209,591.9825505000772,592.9824631999945,592.9659226000076,148.28142959997058,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
31,0,31,space,19.229613000061363,None,5,1.110086499946192,None,148.2828347000759,j,0.3153729001060128,None,None,148.61562549998052,148.61585100006778,151.62914259999525,151.62916949996725,152.64467910001986,152.64471510006115,155.1593731000321,,,,,,,1,0,1,0,31,0,31,0,592.9824631999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.2828347000759,592.9673640000401,592.9824631999945,592.9824631999945,592.9824631999945,592.9824631999945,593.3000774000539,j,0.3153729001060128,None,left,1,9,4,4,59,17,None,148.61562549998052,148.61585100006778,593.3003791000228,593.3151567000896,593.3151567000896,596.330310300109,596.330310300109,596.3136215000413,151.62914259999525,151.62916949996725,596.3203799000476,596.330310300109,596.330310300109,597.3291599000804,stimuli/box_coin_transparent.png,152.64467910001986,152.64471510006115,597.3292540000984,597.3451139000244,599.8606058000587,599.8438669000752,155.1593731000321,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
32,0,32,space,19.229613000061363,None,5,1.110086499946192,None,155.16037810000125,j,0.2618172001093626,None,None,155.44333440007176,155.4435462000547,156.4422664999729,156.44230850005988,157.4416963000549,157.44171769998502,158.44060620001983,,,,,,,1,0,1,0,32,0,32,0,599.8606058000587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.16037810000125,599.8449062000727,599.8606058000587,599.8606058000587,599.8606058000587,599.8606058000587,600.1277948000934,j,0.2618172001093626,None,left,1,9,5,4,60,18,None,155.44333440007176,155.4435462000547,600.1280719001079,600.1433833000483,600.1433833000483,601.1428291000193,601.1428291000193,601.1267257001018,156.4422664999729,156.44230850005988,601.1336352000944,601.1428291000193,601.1428291000193,602.1261878000805,stimuli/box_coin_transparent.png,157.4416963000549,157.44171769998502,602.1262396000093,602.1413089000853,603.1409741000971,603.1250993000576,158.44060620001983,602.1413089000853,602.1413089000853,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
33,0,33,space,19.229613000061363,None,5,1.110086499946192,None,158.44167710002512,k,0.36585269996430725,None,None,158.82396710000467,158.82415550004225,160.83832750003785,160.83835370000452,161.83813990000635,161.83816450007726,163.35333589999937,,,,,,,1,0,1,0,33,0,33,0,603.1409741000971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.44167710002512,603.1262055000989,603.1409741000971,603.1409741000971,603.1409741000971,603.1409741000971,603.5084207000909,k,0.36585269996430725,None,left,1,9,5,4,60,18,None,158.82396710000467,158.82415550004225,603.5086781000718,603.5244301001076,603.5244301001076,605.5393810000969,605.5393810000969,605.5228070000885,160.83832750003785,160.83835370000452,605.5282871000236,605.5393810000969,605.5393810000969,606.5226298000198,stimuli/box_empty_transparent.png,161.83813990000635,161.83816450007726,606.522690200014,606.5378157000523,608.0540411000839,608.0378298000433,163.35333589999937,606.5378157000523,606.5378157000523,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
34,0,34,space,19.229613000061363,None,5,1.110086499946192,None,163.3550072000362,j,0.2890672000357881,None,None,163.67018390004523,163.67039760004263,166.68414979998488,166.68419800000265,167.69916409999132,167.69918860006146,170.21398050000425,,,,,,,1,0,1,0,34,0,34,0,608.0540411000839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.3550072000362,608.0395355999935,608.0540411000839,608.0540411000839,608.0540411000839,608.0540411000839,608.3546419000486,j,0.2890672000357881,None,left,0,9,5,4,61,18,None,163.67018390004523,163.67039760004263,608.3549240001012,608.3700373000465,608.3700373000465,611.3846688000485,611.3846688000485,611.3685974000255,166.68414979998488,166.68419800000265,611.3743717001053,611.3846688000485,611.3846688000485,612.3836534000002,stimuli/box_empty_transparent.png,167.69916409999132,167.69918860006146,612.3837136001093,612.3996906999964,614.9148100001039,614.8984577000374,170.21398050000425,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
35,0,35,space,19.229613000061363,None,5,1.110086499946192,None,170.215443000081,k,0.2615164000308141,None,None,170.4980721999891,170.49825170007534,172.01295380003285,172.01298120000865,173.02813220000826,173.0281554000685,174.0276452000253,,,,,,,1,0,1,0,35,0,35,0,614.9148100001039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.215443000081,614.8999690000201,614.9148100001039,614.9148100001039,614.9148100001039,614.9148100001039,615.182536700042,k,0.2615164000308141,None,left,0,9,5,4,61,18,None,170.4980721999891,170.49825170007534,615.1827740001027,615.1979330000468,615.1979330000468,616.7140545001021,616.7140545001021,616.6974308000645,172.01295380003285,172.01298120000865,616.702982100076,616.7140545001021,616.7140545001021,617.7126215000171,stimuli/box_empty_transparent.png,173.02813220000826,173.0281554000685,617.7126795999939,617.7289739000844,618.7284706000937,618.7121381000616,174.0276452000253,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
36,0,36,space,19.229613000061363,None,5,1.110086499946192,None,174.02868180000223,j,0.30670670000836253,None,None,174.3617232000688,174.36197970004287,175.87648029997945,175.8765089000808,176.89224740001373,176.89227900002152,180.40598619997036,,,,,,,1,0,1,0,36,0,36,0,618.7284706000937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.02868180000223,618.7132110000821,618.7284706000937,618.7284706000937,618.7284706000937,618.7284706000937,619.0461627000477,j,0.30670670000836253,None,left,1,9,6,4,62,19,None,174.3617232000688,174.36197970004287,619.0465141000459,619.0616046000505,619.0616046000505,620.5775810000487,620.5775810000487,620.5609555999981,175.87648029997945,175.8765089000808,620.5676760000642,620.5775810000487,620.5775810000487,621.576732100104,stimuli/box_coin_transparent.png,176.89224740001373,176.89227900002152,621.5768057000823,621.5925973000703,625.1070763000753,625.0904661000241,180.40598619997036,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
37,0,37,space,19.229613000061363,None,5,1.110086499946192,None,180.407154000015,j,0.24578470003325492,None,None,180.6733785000397,180.67359360004775,182.68789900001138,182.68792599998415,183.70324260008056,183.7032870000694,184.70255070005078,,,,,,,1,0,1,0,37,0,37,0,625.1070763000753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.407154000015,625.0916826000903,625.1070763000753,625.1070763000753,625.1070763000753,625.1070763000753,625.3578383000568,j,0.24578470003325492,None,left,1,9,7,4,63,20,None,180.6733785000397,180.67359360004775,625.3581177000888,625.373629800044,625.373629800044,627.3887513000518,627.3887513000518,627.3723768000491,182.68789900001138,182.68792599998415,627.3795657000737,627.3887513000518,627.3887513000518,628.3877158000832,stimuli/box_coin_transparent.png,183.70324260008056,183.7032870000694,628.387831900036,628.4040124000749,629.4031571000814,629.3870444000931,184.70255070005078,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
38,0,38,space,19.229613000061363,None,5,1.110086499946192,None,184.70381029997952,j,0.3045740999514237,None,None,185.03645370004233,185.03668340004515,186.03475510003045,186.0347819000017,187.05053480004426,187.05056920007337,188.56576480006333,,,,,,,1,0,1,0,38,0,38,0,629.4031571000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.70381029997952,629.3883413000731,629.4031571000814,629.4031571000814,629.4031571000814,629.4031571000814,629.7209034000989,j,0.3045740999514237,None,left,0,9,7,4,64,20,None,185.03645370004233,185.03668340004515,629.7212126000086,629.7363338000141,629.7363338000141,630.7362483000616,630.7362483000616,630.7192314000567,186.03475510003045,186.0347819000017,630.7248626000946,630.7362483000616,630.7362483000616,631.7350168999983,stimuli/box_empty_transparent.png,187.05053480004426,187.05056920007337,631.735104200081,631.7514692000113,633.2672754999949,633.2502475000219,188.56576480006333,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
39,0,39,space,19.229613000061363,None,5,1.110086499946192,None,188.56684490002226,k,0.26583849999587983,None,None,188.8504047000315,188.8505889000371,189.86569640005473,189.8657234000275,190.88058250001632,190.88061770005152,191.88018500001635,,,,,,,1,0,1,0,39,0,39,0,633.2672754999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.56684490002226,633.2513751999941,633.2672754999949,633.2672754999949,633.2672754999949,633.2672754999949,633.5348556000972,k,0.26583849999587983,None,left,0,9,7,4,64,20,None,188.8504047000315,188.8505889000371,633.5351119000698,633.5500213000923,633.5500213000923,634.5665129000554,634.5665129000554,634.5501739000902,189.86569640005473,189.8657234000275,634.5557543000905,634.5665129000554,634.5665129000554,635.5650606000563,stimuli/box_empty_transparent.png,190.88058250001632,190.88061770005152,635.5651534000644,635.5813744000625,636.5809200000949,636.5646679000929,191.88018500001635,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
40,0,40,space,19.229613000061363,None,5,1.110086499946192,None,191.88124140002765,j,0.28910079994238913,None,None,192.19753050000872,192.19774810003582,193.71230220003054,193.71232799999416,194.7278331000125,194.72788260004018,195.74365780001972,,,,,,,1,0,1,0,40,0,40,0,636.5809200000949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.88124140002765,636.5657736000139,636.5809200000949,636.5809200000949,636.5809200000949,636.5809200000949,636.8819864999969,j,0.28910079994238913,None,left,1,9,8,4,65,21,None,192.19753050000872,192.19774810003582,636.8822745000944,636.8974954000441,636.8974954000441,638.4132928000763,638.4132928000763,638.3967824000865,193.71230220003054,193.71232799999416,638.4034497000976,638.4132928000763,638.4132928000763,639.4123040999984,stimuli/box_coin_transparent.png,194.7278331000125,194.72788260004018,639.4124170000432,639.4289708000142,640.4447652000235,640.4281423001084,195.74365780001972,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
41,0,41,space,19.229613000061363,None,5,1.110086499946192,None,195.7448692000471,j,0.47618170001078397,None,None,196.24436820007395,196.24458449997474,197.2428920000093,197.24291929998435,198.25851319998037,198.25855849997606,201.27256289997604,,,,,,,1,0,1,0,41,0,41,0,640.4447652000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.7448692000471,640.4293988000136,640.4447652000235,640.4447652000235,640.4447652000235,640.4447652000235,640.9288242000621,j,0.47618170001078397,None,left,1,9,9,4,66,22,None,196.24436820007395,196.24458449997474,640.9291114000371,640.9440989000723,640.9440989000723,641.9439174000872,641.9439174000872,641.9273687000386,197.2428920000093,197.24291929998435,641.9340623000171,641.9439174000872,641.9439174000872,642.9429864000995,stimuli/box_coin_transparent.png,198.25851319998037,198.25855849997606,642.9431052000728,642.9589062000159,645.9734251000918,645.9570549000055,201.27256289997604,,,,,,,,,,,,,,802294,right,no,None,2025-05-08_12h34.49.423,RL_out-of-scanner,2024.2.4,60.45726246389446,2025-05-08 12h35.19.120077 -0700,
